tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,avoid_x,avoid_y,avoid_yaw,avoid_k,state,path_source,immediate_stop,v_ref,n_points,x0,y0,yaw0,k0,x1,y1,yaw1,k1,x2,y2,yaw2,k2,x3,y3,yaw3,k3,x4,y4,yaw4,k4,x5,y5,yaw5,k5,x6,y6,yaw6,k6,x7,y7,yaw7,k7,x8,y8,yaw8,k8,x9,y9,yaw9,k9,x10,y10,yaw10,k10,x11,y11,yaw11,k11,x12,y12,yaw12,k12,x13,y13,yaw13,k13,x14,y14,yaw14,k14,x15,y15,yaw15,k15,x16,y16,yaw16,k16,x17,y17,yaw17,k17,x18,y18,yaw18,k18,x19,y19,yaw19,k19,top,navigation,avoidance,signal,safety,mission,mission_type,speed_owner,reference_available,ref_valid,ref_fresh,ref_age_s,ref_generation,stop_reasons,parking_calibration,zone_calibration,zone_generation,recovery_configured,rear_sensor_valid,rear_corridor_state,recovery_eligible,recovery_block_reason,recovery_attempts,reverse_command_time_s,reverse_measured_distance_m,reverse_distance_complete,last_recovery_reason,traffic_remaining_m,traffic_stop_success,route_phase,route_index,route_count,route_sequence_id,route_instance_id,route_request_id,route_requested_index,route_end_reached,route_completion,route_connecting,route_requested_connecting,mission_failed,mission_cancel_reason,parking_search_zone_only,parking_zone_entry_active,sensor_alive_mask,reference_motion_blocked,stamp_s
3729.0,1.789393247408987e+18,46146461527175.0,1.883375168,1.0,0.0,1.0,0.445930928,1.0,1.0,0.0,0.0,1.0,1.789393247280934e+18,0.1280522048,0.5,1.0,0.0,1.369836926,0.9844436646,0.08219649643,0.3189790249,0.2068443894,2.0,2.0,0.0,0.115000017,1.0,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.128052,1.789393247280934e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4089868
3730.0,1.7893932474189158e+18,46146471455948.0,1.880365729,1.0,0.0,1.0,0.445930928,1.0,1.0,0.0,0.0,1.0,1.789393247280934e+18,0.1379809678,0.5,1.0,0.0,1.369836926,0.9844436646,0.08219649643,0.3189790249,0.2068443894,2.0,2.0,0.0,0.12000002,1.0,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.137981,1.789393247280934e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4189157
3731.0,1.7893932474289252e+18,46146481465490.0,1.877558231,1.0,0.0,1.0,0.445930928,1.0,1.0,0.0,0.0,1.0,1.789393247280934e+18,0.1479905248,0.5,1.0,0.0,1.369836926,0.9844436646,0.08219649643,0.3189790249,0.2068443894,2.0,2.0,0.0,0.125000015,1.0,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.147991,1.789393247280934e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4289253
3732.0,1.7893932474389576e+18,46146491497727.0,1.874424219,1.0,0.0,1.0,0.2898550928,1.0,1.0,0.0,0.0,1.0,1.789393247280934e+18,0.1580228508,0.5,1.0,0.0,1.369836926,0.9844436646,0.08219649643,0.3189790249,0.2068443894,2.0,2.0,0.0,0.13000001,1.0,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.158023,1.789393247280934e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4389575
3733.0,1.789393247448955e+18,46146501495068.0,1.871391416,1.0,0.0,1.0,0.2898550928,1.0,1.0,0.0,0.0,1.0,1.789393247280934e+18,0.1680202484,0.5,1.0,0.0,1.369836926,0.9844436646,0.08219649643,0.3189790249,0.2068443894,2.0,2.0,0.0,0.135000005,1.0,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16802,1.789393247280934e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4489548
3734.0,1.7893932474589094e+18,46146511449697.0,1.867321014,1.0,0.0,1.0,0.2898550928,1.0,1.0,0.0,0.0,1.0,1.789393247280934e+18,0.1779748797,0.5,1.0,0.0,1.369836926,0.9844436646,0.08219649643,0.3189790249,0.2068443894,2.0,2.0,0.0,0.140000001,1.0,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.177975,1.789393247280934e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4589095
3735.0,1.7893932474689055e+18,46146521445696.0,1.862697959,1.0,0.0,1.0,0.2898550928,1.0,1.0,0.0,0.0,1.0,1.789393247280934e+18,0.1879708171,0.5,1.0,0.0,1.369836926,0.9844436646,0.08219649643,0.3189790249,0.2068443894,2.0,2.0,0.0,0.144999996,1.0,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.187971,1.789393247280934e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4689054
3736.0,1.7893932474789115e+18,46146531451752.0,1.85583818,1.0,0.0,1.0,0.2898550928,1.0,1.0,0.0,0.0,1.0,1.789393247280934e+18,0.1979767084,0.5,1.0,0.0,1.369836926,0.9844436646,0.08219649643,0.3189790249,0.2068443894,2.0,2.0,0.0,0.149999991,1.0,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,0.984443665,0.0821964964,0.318979025,0.206844389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.197977,1.789393247280934e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4789114
3737.0,1.7893932474889313e+18,46146541471552.0,1.850980759,1.0,0.0,1.0,0.2898550928,1.0,1.0,1.0,0.0,1.0,1.789393247380176e+18,0.1087547541,0.5,1.0,0.0,1.303757191,0.9900173545,0.04093809426,0.3464643061,0.1327792555,2.0,2.0,0.0,0.154999986,1.0,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.108755,1.789393247380176e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4889314
3738.0,1.7893932474989225e+18,46146551462550.0,1.846059322,1.0,0.0,1.0,0.2898550928,1.0,1.0,0.0,0.0,1.0,1.789393247380176e+18,0.1187459156,0.5,1.0,0.0,1.303757191,0.9900173545,0.04093809426,0.3464643061,0.1327792555,2.0,2.0,0.0,0.159999982,1.0,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.118746,1.789393247380176e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.4989226
3739.0,1.7893932475089295e+18,46146561469706.0,1.840775371,1.0,0.0,1.0,0.2898550928,1.0,1.0,0.0,0.0,1.0,1.789393247380176e+18,0.1287529469,0.5,1.0,0.0,1.303757191,0.9900173545,0.04093809426,0.3464643061,0.1327792555,2.0,2.0,0.0,0.164999977,1.0,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.128753,1.789393247380176e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.5089295
3740.0,1.789393247518935e+18,46146571475374.0,1.834691286,1.0,0.0,1.0,0.2898550928,1.0,1.0,0.0,0.0,1.0,1.789393247380176e+18,0.1387587488,0.5,1.0,0.0,1.303757191,0.9900173545,0.04093809426,0.3464643061,0.1327792555,2.0,2.0,0.0,0.169999972,1.0,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.138759,1.789393247380176e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.518935
3741.0,1.7893932475289603e+18,46146581500594.0,1.828029275,1.0,0.0,1.0,0.1884058118,1.0,1.0,0.0,0.0,1.0,1.789393247380176e+18,0.1487837583,0.5,1.0,0.0,1.303757191,0.9900173545,0.04093809426,0.3464643061,0.1327792555,2.0,2.0,0.0,0.174999967,1.0,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.148784,1.789393247380176e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.5289602
3742.0,1.7893932475389542e+18,46146591494510.0,1.821943879,1.0,0.0,1.0,0.1884058118,1.0,1.0,0.0,0.0,1.0,1.789393247380176e+18,0.1587778926,0.5,1.0,0.0,1.303757191,0.9900173545,0.04093809426,0.3464643061,0.1327792555,2.0,2.0,0.0,0.179999962,1.0,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.158778,1.789393247380176e+18,0.0,3.0,1.0,1.7893932473270482e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.5389543
3743.0,1.7893932475489326e+18,46146601472790.0,1.814947128,1.0,0.0,1.0,0.1884058118,1.0,1.0,0.0,0.0,1.0,1.789393247380176e+18,0.1687559187,0.5,1.0,0.0,1.303757191,0.9900173545,0.04093809426,0.3464643061,0.1327792555,2.0,2.0,0.0,0.184999958,1.0,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,0.990017354,0.0409380943,0.346464306,0.132779256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.168756,1.789393247380176e+18,0.0,3.0,1.0,1.7893932474542938e+18,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.780737510018285e+19,1.363203185561936e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,1789393247.5489326
