tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,auto_estop,estop,parking_valid,parking_wall_complete,parking_ready,parking_search,parking_request_id,traffic_fail_safe,avoid_x,avoid_y,avoid_yaw,avoid_k,gps_x,gps_y,gps_heading_valid,rear_clear,red,green,traffic_stop_required,stopline,stop_distance,gps_position_valid
8623,1789394147458694967,47046511235236,-0.2516523898,1,0,1,0.6324520707,1,1,0,0,1,1789394147333640000,0.1250544637,0.5,1,1,7.677440643,0,0,1,0,0,0,0,0,1.542966723,0.3549261987,0.6636812091,0.2418146878,-11.56638072,-11.09118267,1,0,0,0,0,0,-1,1
8624,1789394147468802736,47046521343006,-0.2495482564,1,0,1,0.6324520707,1,1,0,0,1,1789394147333640000,0.1351622492,0.5,1,1,7.677440643,0,0,1,0,0,0,0,0,1.542966723,0.3549261987,0.6636812091,0.2418146878,-11.56638072,-11.09118267,1,0,0,0,0,0,-1,1
8625,1789394147478699260,47046531239531,-0.2476532459,1,0,1,0.6324520707,1,1,0,0,1,1789394147333640000,0.1450587064,0.5,1,1,7.677440643,0,0,1,0,0,0,0,0,1.542966723,0.3549261987,0.6636812091,0.2418146878,-11.56638072,-11.09118267,1,0,0,0,0,0,-1,1
8626,1789394147488693439,47046541233707,-0.2458962798,1,0,1,0.7796595097,1,1,0,0,1,1789394147333640000,0.1550529301,0.5,1,1,7.677440643,0,0,1,0,0,0,0,0,1.542966723,0.3549261987,0.6636812091,0.2418146878,-11.56638072,-11.09118267,1,0,0,0,0,0,-1,1
8627,1789394147498688805,47046551229077,-0.2439762354,1,0,1,0.7796595097,1,1,0,0,1,1789394147333640000,0.1650484502,0.5,1,1,7.677440643,0,0,1,0,0,0,0,0,1.542966723,0.3549261987,0.6636812091,0.2418146878,-11.56638072,-11.09118267,1,0,0,0,0,0,-1,1
8628,1789394147508703995,47046561244158,-0.242021516,1,0,1,0.7796595097,1,1,0,0,1,1789394147333640000,0.1750634164,0.5,1,1,7.677440643,0,0,1,0,0,0,0,0,1.542966723,0.3549261987,0.6636812091,0.2418146878,-11.56638072,-11.09118267,1,0,0,0,0,0,-1,1
8629,1789394147518707547,47046571247812,-0.2396639884,1,0,1,0.7796595097,1,1,0,0,1,1789394147333640000,0.1850670576,0.5,1,1,7.677440643,0,0,1,0,0,0,0,0,1.542966723,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8630,1789394147528712610,47046581252879,-0.2367851436,1,0,1,0.7796595097,1,1,0,0,1,1789394147333640000,0.19507204,0.5,1,1,7.677440643,0,0,1,0,0,0,0,0,1.542966723,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8631,1789394147538689465,47046591229658,-0.2339397371,1,0,1,0.7796595097,1,1,1,0,1,1789394147433076000,0.1056128666,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8632,1789394147548688748,47046601229009,-0.2307423502,1,0,1,0.7796595097,1,1,0,0,1,1789394147433076000,0.1156122237,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8633,1789394147558701480,47046611241749,-0.227037102,1,0,1,0.7796595097,1,1,0,0,1,1789394147433076000,0.1256249994,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8634,1789394147568694129,47046621234402,-0.2232832611,1,0,1,0.7796595097,1,1,0,0,1,1789394147433076000,0.135617733,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8635,1789394147578693007,47046631233275,-0.2193520665,1,0,1,0.6325814724,1,1,0,0,1,1789394147433076000,0.145616591,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8636,1789394147588689766,47046641230039,-0.2155831605,1,0,1,0.6325814724,1,1,0,0,1,1789394147433076000,0.1556134373,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8637,1789394147598693986,47046651234255,-0.2127586007,1,0,1,0.6325814724,1,1,0,0,1,1789394147433076000,0.1656175256,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8638,1789394147608692196,47046661232470,-0.210233584,1,0,1,0.6325814724,1,1,0,0,1,1789394147433076000,0.1756158173,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.55162278,-11.054076,1,0,0,0,0,0,-1,1
8639,1789394147618701014,47046671241283,-0.2075728625,1,0,1,0.6325814724,1,1,0,0,1,1789394147433076000,0.1856243461,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8640,1789394147628723877,47046681264149,-0.20513919,1,0,1,0.6325814724,1,1,0,0,1,1789394147433076000,0.1956474334,0.5,1,1,8.454216003,0,0,1,0,0,0,0,0,1.567507625,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8641,1789394147638704028,47046691244293,-0.202462554,1,0,1,0.6325814724,1,1,1,0,1,1789394147532570000,0.1061333939,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8642,1789394147648647464,47046701187728,-0.1994906217,1,0,1,0.6325814724,1,1,0,0,1,1789394147532570000,0.1160769537,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8643,1789394147658752017,47046711292281,-0.1962768883,1,0,1,0.6325814724,1,1,0,0,1,1789394147532570000,0.1261814684,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8644,1789394147668738571,47046721278841,-0.1926838309,1,0,1,0.6325814724,1,1,0,0,1,1789394147532570000,0.1361680478,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8645,1789394147678689766,47046731230036,-0.1892325431,1,0,1,0.6204875708,1,1,0,0,1,1789394147532570000,0.1461192816,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8646,1789394147688688723,47046741228992,-0.1860752255,1,0,1,0.6204875708,1,1,0,0,1,1789394147532570000,0.1561183333,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8647,1789394147698691874,47046751232141,-0.1809952557,1,0,1,0.6204875708,1,1,0,0,1,1789394147532570000,0.1661213189,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8648,1789394147708690843,47046761231113,-0.1757835746,1,0,1,0.6204875708,1,1,0,0,1,1789394147532570000,0.1761203706,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-11.03552267,1,0,0,0,0,0,-1,1
8649,1789394147718696350,47046771236625,-0.1709582806,1,0,1,0.6204875708,1,1,0,0,1,1789394147532570000,0.1861258,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8650,1789394147728735711,47046781275946,-0.1659030169,1,0,1,0.6204875708,1,1,0,0,1,1789394147532570000,0.1961650252,0.5,1,1,9.797507286,0,0,1,0,0,0,0,0,1.589219809,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8651,1789394147738738753,47046791279005,-0.1608261317,1,0,1,0.6204875708,1,1,1,0,1,1789394147631990000,0.1067475975,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8652,1789394147748708605,47046801248860,-0.1562661976,1,0,1,0.6204875708,1,1,0,0,1,1789394147631990000,0.1167177781,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8653,1789394147758711189,47046811251433,-0.1518801153,1,0,1,0.6204875708,1,1,0,0,1,1789394147631990000,0.1267202646,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8654,1789394147768738931,47046821279191,-0.1457141787,1,0,1,0.6204875708,1,1,0,0,1,1789394147631990000,0.1367480606,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8655,1789394147778736741,47046831277009,-0.1335309446,1,0,1,0.6204875708,1,1,0,0,1,1789394147631990000,0.1467459351,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8656,1789394147788715424,47046841255680,-0.1223804727,1,0,1,0.6553190351,1,1,0,0,1,1789394147631990000,0.156724453,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8657,1789394147798705333,47046851245596,-0.113788113,1,0,1,0.6553190351,1,1,0,0,1,1789394147631990000,0.166714564,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8658,1789394147808717489,47046861257726,-0.1067078486,1,0,1,0.6553190351,1,1,0,0,1,1789394147631990000,0.1767266095,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8659,1789394147818756673,47046871296939,-0.1006762534,1,0,1,0.6553190351,1,1,0,0,1,1789394147631990000,0.1867654771,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8660,1789394147828747402,47046881287656,-0.09436839819,1,0,1,0.6553190351,1,1,0,0,1,1789394147631990000,0.1967566013,0.5,1,1,12.4621563,0,0,1,0,0,0,0,0,1.607596159,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8661,1789394147838699790,47046891240053,-0.08667133003,1,0,1,0.6553190351,1,1,1,0,1,1789394147731752000,0.1069471389,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8662,1789394147848696737,47046901237009,-0.0788122192,1,0,1,0.6553190351,1,1,0,0,1,1789394147731752000,0.1169440448,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8663,1789394147858694152,47046911234317,-0.07104495168,1,0,1,0.6553190351,1,1,0,0,1,1789394147731752000,0.1269414425,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8664,1789394147868720801,47046921261070,-0.06319171935,1,0,1,0.6553190351,1,1,0,0,1,1789394147731752000,0.1369680315,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8665,1789394147878698153,47046931238420,-0.05510035902,1,0,1,0.6288731694,1,1,0,0,1,1789394147731752000,0.1469454765,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8666,1789394147888709523,47046941249782,-0.04676829278,1,0,1,0.6288731694,1,1,0,0,1,1789394147731752000,0.1569568664,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8667,1789394147898707288,47046951247545,-0.03775201738,1,0,1,0.6288731694,1,1,0,0,1,1789394147731752000,0.1669546366,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8668,1789394147908704959,47046961245121,-0.02911213227,1,0,1,0.6288731694,1,1,0,0,1,1789394147731752000,0.1769523025,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8669,1789394147918721445,47046971261716,-0.02160143666,1,0,1,0.6288731694,1,1,0,0,1,1789394147731752000,0.1869682074,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8670,1789394147928727331,47046981267555,-0.01472401712,1,0,1,0.6288731694,1,1,0,0,1,1789394147731752000,0.1969740391,0.5,1,1,23.23560333,0,0,1,0,0,0,0,0,1.620082378,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8671,1789394147938712829,47046991253087,-0.008286722936,1,0,1,0.6288731694,1,1,1,0,1,1789394147831562000,0.1071497351,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8672,1789394147948715390,47047001255601,-0.001233604504,1,0,1,0.6288731694,1,1,0,0,1,1789394147831562000,0.1171522662,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8673,1789394147958709017,47047011249276,0.005913157016,1,0,1,0.6288731694,1,1,0,0,1,1789394147831562000,0.127145946,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8674,1789394147968734558,47047021274622,0.01182796527,1,0,1,0.6288731694,1,1,0,0,1,1789394147831562000,0.1371710002,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8675,1789394147978705643,47047031245895,0.0180365704,1,0,1,0.6288731694,1,1,0,0,1,1789394147831562000,0.1471426189,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8676,1789394147988710448,47047041250703,0.02374093048,1,0,1,0.71857512,1,1,0,0,1,1789394147831562000,0.1571472585,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8677,1789394147998708497,47047051248751,0.02854317799,1,0,1,0.71857512,1,1,0,0,1,1789394147831562000,0.1671454906,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8678,1789394148008711470,47047061251733,0.03364610672,1,0,1,0.71857512,1,1,0,0,1,1789394147831562000,0.1771484017,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8679,1789394148018705255,47047071245515,0.03933429718,1,0,1,0.71857512,1,1,0,0,1,1789394147831562000,0.1871421635,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8680,1789394148028705044,47047081245282,0.04422564059,1,0,1,0.71857512,1,1,0,0,1,1789394147831562000,0.197142005,0.5,1,1,240.3286285,0,0,1,0,0,0,0,0,1.624737978,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8681,1789394148038698783,47047091238934,0.04793865234,1,0,1,0.71857512,1,1,1,0,1,1789394147931325000,0.1073730886,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8682,1789394148048723555,47047101263822,0.05110449716,1,0,1,0.71857512,1,1,0,0,1,1789394147931325000,0.1173980534,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8683,1789394148058696662,47047111236844,0.05421868712,1,0,1,0.71857512,1,1,0,0,1,1789394147931325000,0.1273708791,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8684,1789394148068692762,47047121233034,0.05484934896,1,0,1,0.71857512,1,1,0,0,1,1789394147931325000,0.1373672783,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8685,1789394148078703912,47047131244179,0.04895786569,1,0,1,0.5110657811,1,1,0,0,1,1789394147931325000,0.1473783702,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,0,0,0,0,-1,1
8686,1789394148088694162,47047141234432,0.04178418592,1,0,1,0.5110657811,1,1,0,0,1,1789394147931325000,0.1573686302,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,1,0,0,0,-1,1
8687,1789394148098688928,47047151229197,0.03646790236,1,0,1,0.5110657811,1,1,0,0,1,1789394147931325000,0.1673634648,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,1,0,0,0,-1,1
8688,1789394148108699636,47047161239906,0.03408931941,1,0,1,0.5110657811,1,1,0,0,1,1789394147931325000,0.1773741394,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.52210692,-10.998416,1,0,1,0,0,0,-1,1
8689,1789394148118703858,47047171244129,0.03315421939,1,0,1,0.5110657811,1,1,0,0,1,1789394147931325000,0.1873783916,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8690,1789394148128705927,47047181246194,0.03201410547,1,0,1,0.5110657811,1,1,0,0,1,1789394147931325000,0.1973803788,0.5,1,1,41.43742371,0,0,1,0,0,0,0,0,1.6225003,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8691,1789394148138697756,47047191237883,0.02834656462,1,0,1,0.5110657811,1,1,1,0,1,1789394148031107000,0.1075896323,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8692,1789394148148710556,47047201250824,0.02454576455,1,0,1,0.5110657811,1,1,0,0,1,1789394148031107000,0.1176026165,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8693,1789394148158699472,47047211239643,0.0202224534,1,0,1,0.5110657811,1,1,0,0,1,1789394148031107000,0.1275915056,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8694,1789394148168697004,47047221237267,0.01557060331,1,0,1,0.5110657811,1,1,0,0,1,1789394148031107000,0.1375891417,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8695,1789394148178698326,47047231238589,0.01021310687,1,0,1,0.4724127948,1,1,0,0,1,1789394148031107000,0.147590369,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8696,1789394148188690886,47047241231155,0.005128222052,1,0,1,0.4724127948,1,1,0,0,1,1789394148031107000,0.1575831175,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8697,1789394148198707269,47047251247522,0.0006541865878,1,0,1,0.4724127948,1,1,0,0,1,1789394148031107000,0.1675992906,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8698,1789394148208707966,47047261248236,-0.002976017306,1,0,1,0.4724127948,1,1,0,0,1,1789394148031107000,0.1775999963,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-11.01696933,1,0,1,0,0,0,-1,1
8699,1789394148218706893,47047271247137,-0.006147910841,1,0,1,0.4724127948,1,1,0,0,1,1789394148031107000,0.1875986755,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8700,1789394148228772223,47047281312493,-0.008539972827,1,0,1,0.4724127948,1,1,0,0,1,1789394148031107000,0.197664246,0.5,1,1,62.47894287,0,0,1,0,0,0,0,0,1.618553281,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8701,1789394148238717563,47047291257830,-0.01068993844,1,0,1,0.4724127948,1,1,1,0,1,1789394148130478000,0.1082387045,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8702,1789394148248690898,47047301231168,-0.0141125787,1,0,1,0.4724127948,1,1,0,0,1,1789394148130478000,0.1182121336,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8703,1789394148258696970,47047311237237,-0.01768196747,1,0,1,0.4724127948,1,1,0,0,1,1789394148130478000,0.1282182336,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8704,1789394148268693273,47047321233542,-0.01990656927,1,0,1,0.4724127948,1,1,0,0,1,1789394148130478000,0.1382145435,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8705,1789394148278705933,47047331246191,-0.02187412791,1,0,1,0.6324100494,1,1,0,0,1,1789394148130478000,0.1482270956,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8706,1789394148288711590,47047341251839,-0.02209328301,1,0,1,0.6324100494,1,1,0,0,1,1789394148130478000,0.1582327932,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8707,1789394148298706529,47047351246770,-0.02255575918,1,0,1,0.6324100494,1,1,0,0,1,1789394148130478000,0.168227762,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8708,1789394148308710592,47047361250861,-0.02371431701,1,0,1,0.6324100494,1,1,0,0,1,1789394148130478000,0.1782318354,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8709,1789394148318712170,47047371252423,-0.02472903579,1,0,1,0.6324100494,1,1,0,0,1,1789394148130478000,0.1882333606,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8710,1789394148328713931,47047381254198,-0.02547205985,1,0,1,0.6324100494,1,1,0,0,1,1789394148130478000,0.1982349306,0.5,1,1,234.3312683,0,0,1,0,0,0,0,0,1.617480159,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8711,1789394148338781546,47047391321811,-0.02526047081,1,0,1,0.6324100494,1,1,1,0,1,1789394148230011000,0.1087696478,0.5,1,1,78.75525665,0,0,1,0,0,0,0,0,1.61942327,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8712,1789394148348699307,47047401239572,-0.02427126095,1,0,1,0.6324100494,1,1,0,0,1,1789394148230011000,0.118687436,0.5,1,1,78.75525665,0,0,1,0,0,0,0,0,1.61942327,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
8713,1789394148358697601,47047411237871,-0.02340302244,1,0,1,0.6324100494,1,1,0,0,1,1789394148230011000,0.1286857724,0.5,1,1,78.75525665,0,0,1,0,0,0,0,0,1.61942327,0.3549261987,0.6636812091,0.2418146878,-11.53686485,-10.998416,1,0,1,0,0,0,-1,1
