generation,time_ns,zone_id,zone_valid,raw_in,stable_in,enter_count,exit_count,x,y,position_valid,track_index,previous_track_index,position_step_m,heading_rad,heading_valid,boundary_endpoint_distance_m,calibration_state
1789220472788118537,1789220472801420348,0,1,1,1,0,0,-0.2036585429881988,-0.55288933320298383,1,0,0,0.014757866710495421,0.77745557061679005,1,0,1
1789220472908728731,1789220473001406419,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.023706977216502799,0.77596040557303647,1,0,1
1789220473037148222,1789220473101402416,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77631696500109593,1,0,1
1789220473171072605,1789220473201428749,0,1,1,1,0,0,-0.2036585429881988,-0.55288933320298383,1,0,0,0.023706977216502799,0.77663787188871769,1,0,1
1789220473290620297,1789220473301413120,0,1,1,1,0,0,-0.2036585429881988,-0.55288933320298383,1,0,0,0,0.77662126684627086,1,0,1
1789220473413272797,1789220473501422731,0,1,1,1,0,0,-0.2036585429881988,-0.55288933320298383,1,0,0,0,0.7763902686086368,1,0,1
1789220473535960433,1789220473601402703,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.023706977216502799,0.77652420500857389,1,0,1
1789220473661749824,1789220473701402128,0,1,1,1,0,0,-0.2036585429881988,-0.55288933320298383,1,0,0,0.023706977216502799,0.7761161793896143,1,0,1
1789220473782728988,1789220473801406759,0,1,1,1,0,0,-0.2036585429881988,-0.53433599991649317,1,0,0,0.01855333328649067,0.77578681287887008,1,0,1
1789220473912342058,1789220474001403515,0,1,1,1,0,0,-0.2036585429881988,-0.53433599991649317,1,0,0,0,0.77609540476223327,1,0,1
1789220474037021733,1789220474101410692,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.014757865452164148,0.77597248851703293,1,0,1
1789220474172344838,1789220474201409436,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.7760342661780939,1,0,1
1789220474286852950,1789220474301410183,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77612008697858448,1,0,1
1789220474413102589,1789220474501407968,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77589645571199961,1,0,1
1789220474538202998,1789220474601432197,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77595122862471744,1,0,1
1789220474657120372,1789220474701404135,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77589227357582091,1,0,1
1789220474789511869,1789220474801402911,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77581182804021243,1,0,1
1789220474911110324,1789220475001422178,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77575746296783787,1,0,1
1789220475036594867,1789220475101435775,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77569842499125841,1,0,1
1789220475169470291,1789220475201413342,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77577442970120236,1,0,1
1789220475286601304,1789220475301425970,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77577219137402809,1,0,1
1789220475414526620,1789220475501429192,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77584617614367035,1,0,1
1789220475534066369,1789220475601403938,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77590057873022067,1,0,1
1789220475662456585,1789220475701416847,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77585565959152847,1,0,1
1789220475785911176,1789220475801411099,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77584621727974623,1,0,1
1789220475910085305,1789220475997782619,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77578516782157569,1,0,1
1789220476036951526,1789220476101445146,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77576877847188497,1,0,1
1789220476169636574,1789220476201429863,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.7756734279019013,1,0,1
1789220476286732756,1789220476301424774,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77567849098518371,1,0,1
1789220476410166539,1789220476501412785,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77570307901545021,1,0,1
1789220476533877910,1789220476601458234,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.7756282535689043,1,0,1
1789220476660257579,1789220476701410827,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77561199400000191,1,0,1
1789220476785826109,1789220476801416735,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77556691854456794,1,0,1
1789220476910882737,1789220477001410220,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77557754717741068,1,0,1
1789220477035030524,1789220477101403403,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.7755543390352595,1,0,1
1789220477167027440,1789220477201404031,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77550232823232079,1,0,1
1789220477283091276,1789220477301423531,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77556464366028433,1,0,1
1789220477407052930,1789220477501429672,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77561746900118056,1,0,1
1789220477535146915,1789220477601405055,0,1,1,1,0,0,-0.2036585429881988,-0.53433599991649317,1,0,0,0.014757865452164148,0.77558637880894254,1,0,1
1789220477660883949,1789220477701401106,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.014757865452164148,0.77562702236236269,1,0,1
1789220477791723611,1789220477801415372,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77556748519550434,1,0,1
1789220477910973409,1789220478001400357,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77564989893610647,1,0,1
1789220478037967590,1789220478101408157,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77571981298616066,1,0,1
1789220478172653992,1789220478201442995,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77578225401797596,1,0,1
1789220478282408442,1789220478301407963,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77579490221767378,1,0,1
1789220478414721712,1789220478501416490,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77583314228591016,1,0,1
1789220478541114229,1789220478601424555,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77582443875479701,1,0,1
1789220478663071864,1789220478701421456,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77574416435042393,1,0,1
1789220478786415211,1789220478801427042,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77571430471547131,1,0,1
1789220478911486899,1789220479001408495,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77569656629133199,1,0,1
1789220479038018706,1789220479101480362,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77563769888775047,1,0,1
1789220479164550975,1789220479201403181,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77567193508943699,1,0,1
1789220479286596216,1789220479301426338,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77574883434110387,1,0,1
1789220479410647998,1789220479501410463,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77577345962659994,1,0,1
1789220479536733322,1789220479601429267,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77575016390031015,1,0,1
1789220479660803350,1789220479701404163,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77571949993834055,1,0,1
1789220479786739355,1789220479801423408,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.7759179286662965,1,0,1
1789220479911414988,1789220480001404125,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77583664484820325,1,0,1
1789220480035280646,1789220480101423354,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77579982695276817,1,0,1
1789220480172592968,1789220480201423920,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77574091096997799,1,0,1
1789220480289547243,1789220480301434481,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77583822346115561,1,0,1
1789220480416826186,1789220480501429600,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77593314972423455,1,0,1
1789220480543982824,1789220480601399175,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.7760819611734755,1,0,1
1789220480663696043,1789220480701425232,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77600202258873896,1,0,1
1789220480789382564,1789220480801407275,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77594362288095597,1,0,1
1789220480912350757,1789220481001396805,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77587665329959421,1,0,1
1789220481035686964,1789220481101401752,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77588892992837044,1,0,1
1789220481171795944,1789220481201421484,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77583736318504792,1,0,1
1789220481289032420,1789220481301406740,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77584170382616291,1,0,1
1789220481415706562,1789220481501457097,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77590372708753019,1,0,1
1789220481543893696,1789220481601422464,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77588876184549704,1,0,1
1789220481664761622,1789220481701402393,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77582293974701599,1,0,1
1789220481789225540,1789220481801412932,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77581449073405251,1,0,1
1789220481909328813,1789220482001409813,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77589031990427504,1,0,1
1789220482038913903,1789220482101428184,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77594648535401634,1,0,1
1789220482173665543,1789220482201401493,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77593671439229572,1,0,1
1789220482286302129,1789220482301401354,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77591397919084937,1,0,1
1789220482413466030,1789220482501426097,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77605471842114682,1,0,1
1789220482538688648,1789220482601430086,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77603909645876001,1,0,1
1789220482663757514,1789220482701416285,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77607359418016486,1,0,1
1789220482783380240,1789220482801403890,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77600815843938342,1,0,1
1789220482914328070,1789220483001405381,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77597655547508104,1,0,1
1789220483040362318,1789220483101402298,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77596111041302418,1,0,1
1789220483172307098,1789220483201428828,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77607306129114884,1,0,1
1789220483287565036,1789220483301421450,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77602206604730783,1,0,1
1789220483415471205,1789220483501443908,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77599200948959934,1,0,1
1789220483539108701,1789220483601447811,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77594802920582051,1,0,1
1789220483655341849,1789220483701403124,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77609009105330307,1,0,1
1789220483786205089,1789220483801402360,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77601724689715645,1,0,1
1789220483909649998,1789220484001425807,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77605129894799063,1,0,1
1789220484033217809,1789220484101439273,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77595026813326395,1,0,1
1789220484170047623,1789220484201407938,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77591877824791311,1,0,1
1789220484290411114,1789220484301405896,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77596872549285623,1,0,1
1789220484415328678,1789220484501398046,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77593810563673449,1,0,1
1789220484535585458,1789220484601477283,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77595832448555413,1,0,1
1789220484659200120,1789220484701430352,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77592803763479923,1,0,1
1789220484784340307,1789220484801410260,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77593366849058754,1,0,1
1789220484909149659,1789220485001398894,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77593086029801572,1,0,1
1789220485033506761,1789220485101413512,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77588488864972804,1,0,1
1789220485167222769,1789220485201414649,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.7758188530409873,1,0,1
1789220485288614260,1789220485301416740,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77591040070436224,1,0,1
1789220485413333674,1789220485501427216,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77596975532032442,1,0,1
1789220485536530945,1789220485601427552,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77596783929781132,1,0,1
1789220485662531382,1789220485701415925,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77593723962470973,1,0,1
1789220485788796696,1789220485801402369,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77597096414438527,1,0,1
1789220485914388103,1789220486000002886,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77598628392156499,1,0,1
1789220486034365168,1789220486101419599,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77592644072551531,1,0,1
1789220486166540335,1789220486201405282,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77586655385643244,1,0,1
1789220486283284675,1789220486301413865,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77583550802888546,1,0,1
1789220486406615102,1789220486501409969,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77585839511164556,1,0,1
1789220486534158478,1789220486601411055,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77584852229773915,1,0,1
1789220486659198225,1789220486701401714,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77590283146815375,1,0,1
1789220486784644814,1789220486801429450,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77579972998852265,1,0,1
1789220486911088068,1789220487001428915,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77587146798304163,1,0,1
1789220487035160627,1789220487101424305,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77583292770381362,1,0,1
1789220487169323003,1789220487201418435,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.7757509674491283,1,0,1
1789220487281381301,1789220487301412074,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77559045131334736,1,0,1
1789220487415121691,1789220487501410388,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77573416805544193,1,0,1
1789220487543513580,1789220487601407966,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77579542207357566,1,0,1
1789220487662815092,1789220487701409721,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77582799742678255,1,0,1
1789220487786183577,1789220487801399780,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77578188009799431,1,0,1
1789220487911589849,1789220488001420167,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77570255315238246,1,0,1
1789220488034192800,1789220488101421044,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77566330916247583,1,0,1
1789220488160602177,1789220488201419770,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77566038040289342,1,0,1
1789220488284942640,1789220488301416415,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77553505318360472,1,0,1
1789220488410041720,1789220488501400538,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77562171425727167,1,0,1
1789220488534040397,1789220488601420909,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77556817249144983,1,0,1
1789220488658580633,1789220488701402712,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77562917325776626,1,0,1
1789220488783483449,1789220488801422556,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77559581889672646,1,0,1
1789220488908844424,1789220489001428793,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77556036933222305,1,0,1
1789220489031293472,1789220489101408226,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77557065368331024,1,0,1
1789220489166482370,1789220489201422567,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77560948381815287,1,0,1
1789220489283280991,1789220489301402165,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77562733613317336,1,0,1
1789220489411105990,1789220489501451411,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77562691547187024,1,0,1
1789220489535345839,1789220489601420118,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77557293644140257,1,0,1
1789220489660922370,1789220489701409578,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77560353189430487,1,0,1
1789220489785415689,1789220489801431727,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77573535083989587,1,0,1
1789220489909062743,1789220490001427672,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77579941280802434,1,0,1
1789220490031441276,1789220490101439272,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77591723298754722,1,0,1
1789220490168818087,1789220490201404482,0,1,1,1,0,0,-0.17414281208387053,-0.55288933320298383,1,0,0,0.023706977216502782,0.77592041900131381,1,0,1
1789220490284448402,1789220490301421312,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.014757865452164121,0.77600232348361686,1,0,1
1789220490410207187,1789220490501431812,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77608786306102484,1,0,1
1789220490535187826,1789220490601451022,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.7760395492355503,1,0,1
1789220490659151619,1789220490701428815,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77610731309711234,1,0,1
1789220490785906621,1789220490801415368,0,1,1,1,0,0,-0.17414281208387053,-0.53433599991649317,1,0,0,0.023706977216502782,0.77611808908351199,1,0,1
1789220490903509491,1789220491001403379,0,1,1,1,0,0,-0.17414281208387053,-0.55288933320298383,1,0,0,0.01855333328649067,0.77618160091379984,1,0,1
1789220491033257725,1789220491101412608,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.023706977216502782,0.77621320834513341,1,0,1
1789220491167004064,1789220491201443019,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77617339657374096,1,0,1
1789220491283296041,1789220491301402008,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77618349831598721,1,0,1
1789220491409314929,1789220491501418850,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77630954831000931,1,0,1
1789220491533921203,1789220491601402705,0,1,1,1,0,0,-0.17414281208387053,-0.55288933320298383,1,0,0,0.023706977216502782,0.77626925935108204,1,0,1
1789220491658646367,1789220491701408209,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.023706977216502782,0.77630103466507672,1,0,1
1789220491779346927,1789220491801401635,0,1,1,1,0,0,-0.17414281208387053,-0.53433599991649317,1,0,0,0.014757865452164121,0.77634678829439085,1,0,1
1789220491910770295,1789220492001398466,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.014757865452164121,0.77636742921467095,1,0,1
1789220492036013486,1789220492101405546,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77630518364329726,1,0,1
1789220492167104862,1789220492201430035,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77637962903854962,1,0,1
1789220492283873050,1789220492301426564,0,1,1,1,0,0,-0.17414281208387053,-0.55288933320298383,1,0,0,0.023706977216502782,0.77631802024536478,1,0,1
1789220492409592017,1789220492501464768,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.014757865452164121,0.77641533054983425,1,0,1
1789220492535002564,1789220492601407656,0,1,1,1,0,0,-0.17414281208387053,-0.55288933320298383,1,0,0,0.014757865452164121,0.77634642198349635,1,0,1
1789220492654749510,1789220492701467281,0,1,1,1,0,0,-0.17414281208387053,-0.55288933320298383,1,0,0,0,0.77632039750356796,1,0,1
1789220492785873155,1789220492801416363,0,1,1,1,0,0,-0.17414281208387053,-0.55288933320298383,1,0,0,0,0.7763730370396944,1,0,1
1789220492909752137,1789220493001400118,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.014757865452164121,0.77644278775882336,1,0,1
1789220493035100651,1789220493101419029,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.7764383024844852,1,0,1
1789220493168985188,1789220493201420030,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77639794891333125,1,0,1
1789220493285609429,1789220493301420662,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77631351559555606,1,0,1
1789220493414120084,1789220493501410063,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77637581789122967,1,0,1
1789220493532745462,1789220493601418344,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77642135958096548,1,0,1
1789220493659939868,1789220493701443476,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77643071695934784,1,0,1
1789220493783773122,1789220493801409603,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77645534915209335,1,0,1
1789220493908790514,1789220494001400729,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.77646030387024556,1,0,1
1789220494033179884,1789220494101410268,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77644806807244571,1,0,1
1789220494166688450,1789220494201413199,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77646339122274233,1,0,1
1789220494282904350,1789220494301408240,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77640793971001898,1,0,1
1789220494408469927,1789220494501428600,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77645481840316588,1,0,1
1789220494530607286,1789220494601426229,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.7765140780314046,1,0,1
1789220494656149555,1789220494701422202,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77645894710412877,1,0,1
1789220494783032436,1789220494801407315,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77647491383739453,1,0,1
1789220494909615115,1789220495001436913,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0.01855333328649067,0.77644236097260722,1,0,1
1789220495033609189,1789220495101406476,0,1,1,1,0,0,-0.18890067753603465,-0.53433599991649317,1,0,0,0,0.77654325783954103,1,0,1
1789220495168079769,1789220495201401602,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0.01855333328649067,0.7766019456027986,1,0,1
1789220495283621156,1789220495301409935,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77667505791103997,1,0,1
1789220495405944229,1789220495501406344,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.7767057227274754,1,0,1
1789220495535026905,1789220495601420673,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77670058896896066,1,0,1
1789220495660140153,1789220495701424211,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77669463836950792,1,0,1
1789220495786022259,1789220495801407680,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77675337133521971,1,0,1
1789220495908678415,1789220496007386725,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77677564343633509,1,0,1
1789220496033994623,1789220496101423839,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77669772628527856,1,0,1
1789220496168515594,1789220496201414374,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77669862206831652,1,0,1
1789220496279678948,1789220496301465040,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77673560343504855,1,0,1
1789220496412723127,1789220496501423533,0,1,1,1,0,0,-0.18890067753603465,-0.55288933320298383,1,0,0,0,0.77671607050958613,1,0,1
