tick,t,gps_x,gps_y,gps_position_valid,cross,gps_yaw_error,gps_heading_valid,gps_valid,lidar_valid,lane_conf,go,v,v_valid,obstacle,avoidable,done,avoid_n,avoid_age,avoid_timeout,gps_n,estop,auto_estop,avoid_zone,gps_only_zone,top,nav,avoid,safety,source,v_ref,ref_valid,ref_fresh,ref_age,blocked,route_index,route_connecting,gps_point_x,gps_point_y,gps_point_yaw,gps_point_curvature,avoid_point_x,avoid_point_y,avoid_point_yaw,avoid_point_curvature,target_point_x,target_point_y,target_point_yaw,target_point_curvature,target_n
1523,1789471113.760466,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.0645696222782135,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1524,1789471113.770467,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07456947863101959,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1525,1789471113.780472,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08457519859075546,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1526,1789471113.790491,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09459409117698669,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1527,1789471113.800505,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.104607380926609,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1528,1789471113.810463,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1145632043480873,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1529,1789471113.820512,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.124614492058754,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1530,1789471113.83049,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1345934271812439,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1531,1789471113.840507,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1446099877357483,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1532,1789471113.850503,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1546061336994171,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1533,1789471113.860452,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1645548939704895,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1534,1789471113.870476,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1745790094137192,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1535,1789471113.880503,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1846062988042831,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1536,1789471113.890506,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1946085542440414,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1537,1789471113.900505,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2046079933643341,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1538,1789471113.910488,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08787187188863754,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1539,1789471113.920461,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09784503281116486,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1540,1789471113.93048,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.107864074409008,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1541,1789471113.940511,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1178953126072884,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1542,1789471113.950502,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1278859376907349,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1543,1789471113.960477,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1378616839647293,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1544,1789471113.97046,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.147844210267067,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1545,1789471113.980513,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1578969955444336,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1546,1789471113.990505,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1678894013166428,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1547,1789471114.000471,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1778547316789627,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1548,1789471114.010484,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06857512891292572,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1549,1789471114.020459,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07854969054460526,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1550,1789471114.030482,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08857276290655136,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1551,1789471114.040506,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09859725087881088,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1552,1789471114.050459,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1085499972105026,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1553,1789471114.060529,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1186199858784676,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1554,1789471114.070475,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1285658925771713,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1555,1789471114.080504,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1385952085256577,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1556,1789471114.090474,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1485646218061447,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1557,1789471114.100482,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1585729867219925,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1558,1789471114.110499,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04484322294592857,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1559,1789471114.120541,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05488540977239609,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1560,1789471114.130514,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06485829502344131,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1561,1789471114.140566,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07491055130958557,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1562,1789471114.150522,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08486682921648026,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1563,1789471114.160518,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09486214816570282,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1564,1789471114.170475,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1048197746276855,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1565,1789471114.180481,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1148259118199348,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1566,1789471114.190522,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.124867171049118,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1567,1789471114.200535,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1348793655633926,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1568,1789471114.210531,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.01994745619595051,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1569,1789471114.220511,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.02992746420204639,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1570,1789471114.2305,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03991667181253433,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1571,1789471114.240539,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04995604604482651,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1572,1789471114.250494,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05991023033857346,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1573,1789471114.260476,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06989302486181259,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1574,1789471114.270507,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07992341369390488,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1575,1789471114.280504,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08992145955562592,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1576,1789471114.290514,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09993148595094681,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1577,1789471114.300531,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1099478825926781,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1578,1789471114.310509,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.119925744831562,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1579,1789471114.320522,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1299393177032471,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1580,1789471114.330476,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1398928910493851,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1581,1789471114.340469,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1498863101005554,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1582,1789471114.350471,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1598879992961884,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1583,1789471114.360513,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1699308007955551,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1584,1789471114.37047,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1798866391181946,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1585,1789471114.380507,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1899237334728241,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1586,1789471114.390512,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1999294012784958,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
1587,1789471114.400514,-2.830558601023403,-2.259796000305982,1,0.4038490653038025,0,0,1,1,0,0,-3.289663573624179e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.209931343793869,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,0,0,0,0,2.500731706619263,0.4039600491523743,-0.0003726516151800752,6.259049405343831e-05,1
