tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,auto_estop,estop,parking_valid,parking_wall_complete,parking_ready,parking_search,parking_request_id,traffic_fail_safe,avoid_x,avoid_y,avoid_yaw,avoid_k,gps_x,gps_y,gps_heading_valid,rear_clear,red,green,traffic_stop_required
1462,1789388669781763380,41568834303651,-0.0001358459267,1,1,0,0.7253681421,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1463,1789388669791733722,41568844273829,4.682252984e-05,1,1,0,0.7253681421,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1464,1789388669801749160,41568854289435,0.0002138186392,1,1,0,0.7253681421,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1465,1789388669811712186,41568864252459,0.000198967944,1,1,0,0.7253681421,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1466,1789388669821705768,41568874246043,9.651803703e-05,1,1,0,0.7253681421,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1467,1789388669831721983,41568884262256,-4.71188614e-05,1,1,0,0.7253681421,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1468,1789388669841703538,41568894243789,-0.0001772014366,1,1,0,0.7173200846,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1469,1789388669851697795,41568904238045,-0.0001023013683,1,1,0,0.7173200846,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1470,1789388669861706045,41568914246321,0.0001181346961,1,1,0,0.7173200846,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1471,1789388669871713397,41568924253674,0.0002923192806,1,1,0,0.7173200846,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1472,1789388669881706686,41568934246960,0.0002222271287,1,1,0,0.7173200846,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1473,1789388669891699355,41568944239627,2.303043584e-05,1,1,0,0.7173200846,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1474,1789388669901707362,41568954247634,-0.0001711292425,1,1,0,0.7173200846,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1475,1789388669911715906,41568964256183,-0.0002231246908,1,1,0,0.7173200846,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1476,1789388669921713123,41568974253395,-4.482748773e-05,1,1,0,0.7173200846,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1477,1789388669931715186,41568984255462,0.0001911333529,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1478,1789388669941742361,41568994282636,0.0002876371727,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1479,1789388669951743885,41569004284158,0.0001257088879,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1480,1789388669961713371,41569014253649,-0.0001192912532,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1481,1789388669971717228,41569024257489,-0.0001885112433,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.263556,0,0,0,0,0
1482,1789388669981725318,41569034265583,-0.0002459249226,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1483,1789388669991734228,41569044274495,-3.27630587e-05,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1484,1789388670001709921,41569054250187,0.0002362022351,1,1,0,0.7235711217,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1485,1789388670011710193,41569064250392,0.0002532365033,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1486,1789388670021723803,41569074264082,6.176152237e-05,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1487,1789388670031718010,41569084258286,-0.000176101792,1,1,0,0.7235711217,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1488,1789388670041824051,41569094364328,-0.0002262832277,1,1,0,0.7233006954,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1489,1789388670051721997,41569104262267,-0.0002636021527,1,1,0,0.7233006954,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1490,1789388670061715521,41569114255794,-2.780170871e-05,1,1,0,0.7233006954,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1491,1789388670071772629,41569124312907,0.0002138254204,1,1,0,0.7233006954,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1492,1789388670081725374,41569134265646,0.0002535248059,1,1,0,0.7233006954,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1493,1789388670091785228,41569144325497,5.964903175e-05,1,1,0,0.7233006954,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1494,1789388670101701283,41569154241558,-0.0002156483679,1,1,0,0.7233006954,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1495,1789388670111698190,41569164238466,-0.0002809162834,1,1,0,0.7233006954,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1496,1789388670121710008,41569174250282,-0.0002585849725,1,1,0,0.7233006954,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1497,1789388670131698211,41569184238487,-5.197985956e-05,1,1,0,0.7233006954,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1498,1789388670141701124,41569194241406,0.0002237319131,1,1,0,0.7156763673,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1499,1789388670151698031,41569204238306,0.0002564202587,1,1,0,0.7156763673,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1500,1789388670161705380,41569214245654,4.871633791e-05,1,1,0,0.7156763673,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1501,1789388670171707824,41569224248099,-0.0001786534267,1,1,0,0.7156763673,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1502,1789388670181823399,41569234363579,-0.0002373485331,1,1,0,0.7156763673,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1503,1789388670191708915,41569244249189,-0.0002327170514,1,1,0,0.7156763673,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1504,1789388670201700869,41569254241138,-3.055281195e-05,1,1,0,0.7156763673,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1505,1789388670211699522,41569264239798,0.0002027139126,1,1,0,0.7156763673,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1506,1789388670221704768,41569274245043,0.0002360751241,1,1,0,0.7156763673,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1507,1789388670231724997,41569284265272,4.233553773e-05,1,1,0,0.7156763673,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1508,1789388670241707280,41569294247552,-0.000152097622,1,1,0,0.7149002552,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1509,1789388670251706144,41569304246418,-0.0002049078757,1,1,0,0.7149002552,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1510,1789388670261710534,41569314250808,-0.0001672457438,1,1,0,0.7149002552,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1511,1789388670271706979,41569324247253,5.060601325e-05,1,1,0,0.7149002552,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1512,1789388670281700958,41569334241230,0.0003114788269,1,1,0,0.7149002552,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1513,1789388670291824646,41569344364917,0.0003605634556,1,1,0,0.7149002552,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1514,1789388670301701996,41569354242269,9.889332432e-05,1,1,0,0.7149002552,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1515,1789388670311723180,41569364263434,-0.0001755992707,1,1,0,0.7149002552,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1516,1789388670321722258,41569374262534,-0.0002347425034,1,1,0,0.7149002552,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1517,1789388670331716560,41569384256836,-2.375963777e-05,1,1,0,0.7149002552,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1518,1789388670341719281,41569394259558,0.0001802735642,1,1,0,0.7084151506,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1519,1789388670351718580,41569404258856,0.000376233831,1,1,0,0.7084151506,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1520,1789388670361720999,41569414261279,0.0002174485853,1,1,0,0.7084151506,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1521,1789388670371706867,41569424247144,3.843628656e-05,1,1,0,0.7084151506,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1522,1789388670381733461,41569434273723,-0.0001367107616,1,1,0,0.7084151506,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1523,1789388670391746081,41569444286343,-0.0001312554086,1,1,0,0.7084151506,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1524,1789388670401722123,41569454262381,-2.870610842e-05,1,1,0,0.7084151506,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1525,1789388670411715506,41569464255776,-2.870610842e-05,1,1,0,0.7084151506,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1526,1789388670421717607,41569474257885,-2.870610842e-05,1,1,0,0.7084151506,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1527,1789388670431714487,41569484254753,0.0002010020835,1,1,0,0.7084151506,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1528,1789388670441715205,41569494255479,0.00012896517,1,1,0,0.7136542201,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1529,1789388670451717945,41569504258221,-3.865071267e-05,1,1,0,0.7136542201,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1530,1789388670461714601,41569514254882,-7.219397958e-05,1,1,0,0.7136542201,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1531,1789388670471715033,41569524255311,-3.981991904e-05,1,1,0,0.7136542201,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1532,1789388670481720755,41569534261019,0.0001146347204,1,1,0,0.7136542201,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1533,1789388670491729121,41569544269385,0.0002463327546,1,1,0,0.7136542201,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1534,1789388670501718981,41569554259228,0.0002441531396,1,1,0,0.7136542201,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1535,1789388670511712064,41569564252330,4.975069533e-05,1,1,0,0.7136542201,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1536,1789388670521773032,41569574313307,-0.0001107818825,1,1,0,0.7136542201,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1537,1789388670531720031,41569584260300,-0.000101877311,1,1,0,0.7136542201,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1538,1789388670541723968,41569594264244,-8.056790102e-05,1,1,0,0.7172442079,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1539,1789388670551712963,41569604253240,4.251160863e-05,1,1,0,0.7172442079,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1540,1789388670561717692,41569614257871,0.0001508232381,1,1,0,0.7172442079,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1541,1789388670571716077,41569624256354,-4.730401633e-05,1,1,0,0.7172442079,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1542,1789388670581737720,41569634277982,-0.0002884523419,1,1,0,0.7172442079,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1543,1789388670591747927,41569644288196,-0.0003953709092,1,1,0,0.7172442079,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1544,1789388670601770013,41569654310273,-0.0002017699881,1,1,0,0.7172442079,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1545,1789388670611717725,41569664257981,1.793643969e-05,1,1,0,0.7172442079,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1546,1789388670621721583,41569674261850,0.0001936304907,1,1,0,0.7172442079,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1547,1789388670631823452,41569684363730,5.878221418e-05,1,1,0,0.7172442079,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1548,1789388670641712992,41569694253268,-0.0001278016716,1,1,0,0.7248857021,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1549,1789388670651765754,41569704306031,-0.0003038700379,1,1,0,0.7248857021,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1550,1789388670661701209,41569714241485,-0.0002213637345,1,1,0,0.7248857021,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1551,1789388670671769874,41569724309872,-7.28585801e-05,1,1,0,0.7248857021,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1552,1789388670681718357,41569734258635,5.736045568e-05,1,1,0,0.7248857021,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1553,1789388670691736082,41569744276354,5.406608761e-05,1,1,0,0.7248857021,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1554,1789388670701707761,41569754248025,-1.468425398e-05,1,1,0,0.7248857021,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1555,1789388670711707357,41569764247630,-8.592101221e-05,1,1,0,0.7248857021,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1556,1789388670721897814,41569774438068,-0.0002227164368,1,1,0,0.7248857021,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1557,1789388670731702709,41569784242983,-0.0002449620224,1,1,0,0.7248857021,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1558,1789388670741704282,41569794244555,-0.0002079119731,1,1,0,0.7352563143,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1559,1789388670751704618,41569804244893,-8.004849951e-05,1,1,0,0.7352563143,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1560,1789388670761697861,41569814238136,-0.0001000518678,1,1,0,0.7352563143,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1561,1789388670771709709,41569824249983,-7.570276648e-05,1,1,0,0.7352563143,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1562,1789388670781715194,41569834255457,-0.0001805120264,1,1,0,0.7352563143,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1563,1789388670791703490,41569844243763,-0.0001641842246,1,1,0,0.7352563143,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1564,1789388670801704306,41569854244579,-0.0002391563612,1,1,0,0.7352563143,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1565,1789388670811717212,41569864257476,-0.0001663518924,1,1,0,0.7352563143,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1566,1789388670821720264,41569874260535,-0.000109097251,1,1,0,0.7352563143,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1567,1789388670831717680,41569884257957,-5.184260954e-05,1,1,0,0.7352563143,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1568,1789388670841814795,41569894355071,5.412028713e-06,1,1,0,0.720533669,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1569,1789388670851709961,41569904250234,-3.200186484e-06,1,1,0,0.720533669,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1570,1789388670861713207,41569914253479,-3.214782555e-05,1,1,0,0.720533669,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1571,1789388670871719322,41569924259587,5.547723049e-05,1,1,0,0.720533669,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1572,1789388670881717055,41569934257319,0.0001431022829,1,1,0,0.720533669,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1573,1789388670891716068,41569944256344,0.0001603228739,1,1,0,0.720533669,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1574,1789388670901699155,41569954239428,0.0001057680493,1,1,0,0.720533669,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1575,1789388670911701051,41569964241323,-2.191188469e-05,1,1,0,0.720533669,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1576,1789388670921707892,41569974248165,-0.0001869319094,1,1,0,0.720533669,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1577,1789388670931706656,41569984246931,-0.0002338950144,1,1,0,0.720533669,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1578,1789388670941726104,41569994266382,-0.0001040206553,1,1,0,0.7188121676,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1579,1789388670951694308,41570004234568,7.340324373e-05,1,1,0,0.7188121676,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
1580,1789388670961694328,41570014234608,0.0001184781941,1,1,0,0.7188121676,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,-4.512089774,-4.282109333,0,0,0,0,0
