tick,state,path_source,immediate_stop,v_ref,n_points,x0,y0,yaw0,k0,x1,y1,yaw1,k1,x2,y2,yaw2,k2,x3,y3,yaw3,k3,x4,y4,yaw4,k4,x5,y5,yaw5,k5,x6,y6,yaw6,k6,x7,y7,yaw7,k7,x8,y8,yaw8,k8,x9,y9,yaw9,k9,x10,y10,yaw10,k10,x11,y11,yaw11,k11,x12,y12,yaw12,k12,x13,y13,yaw13,k13,x14,y14,yaw14,k14,x15,y15,yaw15,k15,x16,y16,yaw16,k16,x17,y17,yaw17,k17,x18,y18,yaw18,k18,x19,y19,yaw19,k19,top,navigation,avoidance,signal,safety,mission,mission_type,speed_owner,reference_available,ref_valid,ref_fresh,ref_age_s,ref_generation,stop_reasons,parking_calibration,zone_calibration,zone_generation,recovery_configured,rear_sensor_valid,rear_corridor_state,recovery_eligible,recovery_block_reason,recovery_attempts,reverse_command_time_s,reverse_measured_distance_m,reverse_distance_complete,last_recovery_reason,traffic_remaining_m,traffic_stop_success,route_phase,route_index,route_count,route_sequence_id,route_instance_id,route_request_id,route_requested_index,route_end_reached,route_completion,route_connecting,route_requested_connecting,mission_failed,mission_cancel_reason,parking_search_zone_only,parking_zone_entry_active,sensor_alive_mask,reference_motion_blocked
694,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.129996,1789388661971704975,0,3,1,1789388661971704975,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
695,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.14001,1789388661971704975,0,3,1,1789388661971704975,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
696,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.150013,1789388661971704975,0,3,1,1789388661971704975,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
697,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.160045,1789388661971704975,0,3,1,1789388661971704975,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
698,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.170007,1789388661971704975,0,3,1,1789388661971704975,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
699,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.180011,1789388661971704975,0,3,1,1789388661971704975,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
700,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.190013,1789388661971704975,0,3,1,1789388661971704975,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
701,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.200001,1789388661971704975,0,3,1,1789388661971704975,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
702,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.0723124,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
703,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.082318,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
704,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.0923072,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
705,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.102299,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
706,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.112301,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
707,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.122307,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
708,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.132292,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
709,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.142293,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
710,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.152295,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
711,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.162289,1789388662109406725,0,3,1,1789388662109406725,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
712,1,1,1,0,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,0,2,0,0,0,0,0,4,1,1,1,0.0644112,1789388662217283756,0,3,1,1789388662217283756,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,126,0
