tick,t,gps_x,gps_y,gps_position_valid,cross,gps_yaw_error,gps_heading_valid,gps_valid,lidar_valid,lane_conf,go,v,v_valid,obstacle,avoidable,done,avoid_n,avoid_age,avoid_timeout,gps_n,estop,auto_estop,avoid_zone,gps_only_zone,top,nav,avoid,safety,source,v_ref,ref_valid,ref_fresh,ref_age,blocked,route_index,route_connecting,gps_point_x,gps_point_y,gps_point_yaw,gps_point_curvature,avoid_point_x,avoid_point_y,avoid_point_yaw,avoid_point_curvature,target_point_x,target_point_y,target_point_yaw,target_point_curvature,target_n
202,1789473922.18568,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0007220001425594091,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.009799972176551819,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
203,1789473922.19569,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0006650769500993192,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.01981005631387234,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
204,1789473922.205683,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0006081538158468902,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.02980369143188,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
205,1789473922.215672,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0005512306815944612,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03979301080107689,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
206,1789473922.225662,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0005512306815944612,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04978259652853012,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
207,1789473922.235675,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0004361600731499493,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05979517474770546,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
208,1789473922.245682,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0003210894938092679,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06980231404304504,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
209,1789473922.255671,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0002060189144685864,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.0797908753156662,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
210,1789473922.265656,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0002394106413703412,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08977587521076202,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
211,1789473922.275681,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0001197053206851706,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09980068355798721,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
212,1789473922.285686,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,4.223549052519726e-18,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1098065450787544,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
213,1789473922.29565,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,4.223549052519726e-18,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1197707653045654,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
214,1789473922.305661,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,4.223549052519726e-18,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1297809481620789,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
215,1789473922.315662,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,4.223549052519726e-18,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1397821307182312,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
216,1789473922.325681,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.000117865449283272,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1498008370399475,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
217,1789473922.335654,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0002357308985665441,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1597743481397629,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
218,1789473922.345682,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1698027998209,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
219,1789473922.35567,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1797904074192047,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
220,1789473922.365683,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.189802810549736,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
221,1789473922.375683,31.30540837431369,33.97486399996353,1,46.19869995117188,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1998028308153152,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.69241333007812,0.7181758284568787,-4.560618549476203e-10,9.168223125133323e-11,1
222,1789473922.385677,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08285242319107056,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
223,1789473922.395662,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09283734112977982,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
224,1789473922.405684,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1028591990470886,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
225,1789473922.41569,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1128657758235931,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
226,1789473922.425675,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1228508576750755,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
227,1789473922.435668,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.0003535963478498161,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1328429728746414,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
228,1789473922.445676,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.000462712487205863,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1428516805171967,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
229,1789473922.455666,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.0005718286265619099,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1528410613536835,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
230,1789473922.465691,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1628660708665848,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
231,1789473922.475685,31.30540837431369,33.99341733325002,1,46.21234512329102,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1728598922491074,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.70586013793945,0.7309587001800537,-4.560618549476203e-10,9.168223125133323e-11,1
232,1789473922.485679,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05727731063961983,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
233,1789473922.495676,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06727421283721924,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
234,1789473922.505662,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07726086676120758,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
235,1789473922.515677,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.087275430560112,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
236,1789473922.525659,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09725777804851532,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
237,1789473922.535654,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1072524636983871,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
238,1789473922.54566,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1172583922743797,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
239,1789473922.555678,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1272768974304199,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
240,1789473922.565678,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1372764855623245,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
241,1789473922.575675,31.30540837431369,34.030523999823,1,46.23965072631836,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1472729295492172,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.73275375366211,0.7565245032310486,-4.560618549476203e-10,9.168223125133323e-11,1
242,1789473922.585679,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03118445537984371,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
243,1789473922.595668,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04117323085665703,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
244,1789473922.605679,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05118468031287193,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
245,1789473922.615725,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0006809447659179568,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.0612301230430603,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
246,1789473922.625674,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0005630793166346848,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07117924839258194,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
247,1789473922.635665,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0004452138673514128,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.081170953810215,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
248,1789473922.645668,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0003273484180681407,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09117312729358673,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
249,1789473922.655683,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0003273484180681407,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1011881232261658,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
250,1789473922.665676,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0003273484180681407,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.111181229352951,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
251,1789473922.675657,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0003273484180681407,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1211627647280693,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
252,1789473922.685712,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.000388953136280179,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1312178373336792,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
253,1789473922.695676,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0004505578835960478,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1411816328763962,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
254,1789473922.705713,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0005121626309119165,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1512182950973511,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
255,1789473922.715664,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0005121626309119165,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1611692905426025,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
256,1789473922.725676,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0005121626309119165,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1711812317371368,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
257,1789473922.735727,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0005121626309119165,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1812322735786438,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
258,1789473922.74576,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0004030464624520391,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1912653595209122,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
259,1789473922.755666,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0002939303521998227,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2011714428663254,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
260,1789473922.76571,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0001848141982918605,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2112152874469757,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
261,1789473922.775684,31.32016630511617,34.04907733310949,1,46.2632942199707,0,0,1,0,0,0,-0.0001848141982918605,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.221190020442009,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.75637054443359,0.7586112022399902,-4.560618549476203e-10,9.168223125133323e-11,1
262,1789473922.78574,31.32016630511617,34.08618399968248,1,46.29061126708984,0,0,1,0,0,0,-0.0001848141982918605,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1075503900647163,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,1
263,1789473922.795682,31.32016630511617,34.08618399968248,1,46.29061126708984,0,0,1,0,0,0,-0.0001848141982918605,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1174918115139008,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,1
264,1789473922.805718,31.32016630511617,34.08618399968248,1,46.29061126708984,0,0,1,0,0,0,-0.0001848141982918605,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1275283098220825,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,1
265,1789473922.815727,31.32016630511617,34.08618399968248,1,46.29061126708984,0,0,1,0,0,0,-0.0002279535983689129,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1375364065170288,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,1
266,1789473922.825674,31.32016630511617,34.08618399968248,1,46.29061126708984,0,0,1,0,0,0,-0.0002710929838940501,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1474841088056564,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,1
267,1789473922.835698,31.32016630511617,34.08618399968248,1,46.29061126708984,0,0,1,0,0,0,-0.0002710929838940501,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1575078070163727,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.78326416015625,0.7841770052909851,-4.560618549476203e-10,9.168223125133323e-11,1
