"path_id","idx","lat","lon","east_m","north_m","yaw_rad","yaw_deg","s_m","segment_type","behavior","zone_id","inside_zone","state"
"6","0","37.30404006","127.9073902","-12.64","-14.898","0.915047474","52.428358","0","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","1","37.30404185","127.9073919","-12.4877","-14.700031","0.962084708","55.123393","0.249774","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","2","37.30404375","127.9073935","-12.35456","-14.488476","1.031112214","59.078378","0.499737","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","3","37.30404571","127.9073948","-12.230854","-14.271241","1.066148734","61.085823","0.749726","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","4","37.3040477","127.9073962","-12.112839","-14.050854","1.087698474","62.320532","0.999722","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","5","37.3040497","127.9073975","-11.998603","-13.828482","1.102147698","63.148411","1.24972","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","6","37.30405172","127.9073987","-11.887004","-13.604775","1.112235459","63.726398","1.499719","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","7","37.30405374","127.9074","-11.777276","-13.380142","1.119349114","64.13398","1.749718","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","8","37.30405577","127.9074012","-11.668871","-13.154869","1.124265233","64.415653","1.999718","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","9","37.3040578","127.9074024","-11.561357","-12.929168","1.127433167","64.597162","2.249718","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","10","37.30405984","127.9074036","-11.454381","-12.703212","1.129117475","64.693666","2.499718","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","11","37.30406188","127.9074048","-11.347629","-12.477151","1.129455718","64.713046","2.749718","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","12","37.30406391","127.907406","-11.240805","-12.251123","1.128490308","64.657732","2.999718","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","13","37.30406595","127.9074072","-11.133616","-12.025267","1.126177446","64.525215","3.249718","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","14","37.30406798","127.9074084","-11.025749","-11.799736","1.122379205","64.307591","3.499718","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","15","37.30407001","127.9074097","-10.916847","-11.574702","1.11683605","63.989992","3.749718","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","16","37.30407203","127.9074109","-10.806486","-11.35038","1.109112075","63.547441","3.999717","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","17","37.30407404","127.9074122","-10.694122","-11.127056","1.098473174","62.937877","4.249716","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","18","37.30407604","127.9074135","-10.579014","-10.905135","1.083635708","62.087753","4.499714","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","19","37.30407802","127.9074148","-10.460074","-10.685246","1.06216678","60.857674","4.749709","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","20","37.30407998","127.9074162","-10.335551","-10.468477","1.028751288","58.943107","4.999699","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","21","37.30408188","127.9074177","-10.202206","-10.257044","0.968384841","55.484364","5.249669","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","22","37.30408368","127.9074194","-10.052556","-10.056958","0.904243575","51.809341","5.499528","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","23","37.3040842","127.90742","-10","-10","0.79495945","45.547821","5.577028","CUBIC_HERMITE","RETURN_TO_ROUTE_1","1","1","0"
"6","24","37.30408578","127.907422","-9.824561","-9.824561","0.785398163","45","5.825136","STRAIGHT","RETURN_TO_ROUTE_1","1","1","0"
"6","25","37.30408736","127.907424","-9.649123","-9.649123","0.785398163","45","6.073243","STRAIGHT","RETURN_TO_ROUTE_1","1","1","0"
"6","26","37.30408894","127.9074259","-9.473684","-9.473684","0.785398163","45","6.321351","STRAIGHT","RETURN_TO_ROUTE_1","0","0","0"
"6","27","37.30409052","127.9074279","-9.298246","-9.298246","0.785398163","45","6.569458","STRAIGHT","RETURN_TO_ROUTE_1","0","0","0"
"6","28","37.3040921","127.9074299","-9.122807","-9.122807","0.785398163","45","6.817566","STRAIGHT","RETURN_TO_ROUTE_1","0","0","0"
"6","29","37.30409368","127.9074319","-8.947368","-8.947368","0.785398163","45","7.065674","STRAIGHT","RETURN_TO_ROUTE_1","0","0","0"
"6","30","37.30409526","127.9074339","-8.77193","-8.77193","0.785398163","45","7.313781","STRAIGHT","RETURN_TO_ROUTE_1","0","0","0"
"6","31","37.30409684","127.9074358","-8.596491","-8.596491","0.785398163","45","7.561889","STRAIGHT","RETURN_TO_ROUTE_1","0","0","0"
"6","32","37.30409842","127.9074378","-8.421053","-8.421053","0.785398163","45","7.809997","STRAIGHT","RETURN_TO_ROUTE_1","0","0","0"
"6","33","37.3041","127.9074398","-8.245614","-8.245614","0.785398163","45","8.058104","STRAIGHT","RETURN_TO_ROUTE_1","0","0","0"
