"path_id","idx","lat","lon","east_m","north_m","yaw_rad","yaw_deg","s_m","segment_type","behavior","zone_id","inside_zone","state"
"7","0","37.30404006","127.9073902","-12.64","-14.898","0.737368115","42.248081","0","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","1","37.30404158","127.9073923","-12.455097","-14.730057","0.691708859","39.631998","0.249788","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","2","37.30404293","127.9073946","-12.255512","-14.579562","0.624421861","35.776737","0.499754","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","3","37.30404421","127.9073969","-12.049578","-14.437838","0.589734794","33.789315","0.749743","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","4","37.30404544","127.9073993","-11.840016","-14.301524","0.567938967","32.540506","0.999738","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","5","37.30404663","127.9074016","-11.628094","-14.168904","0.552901271","31.678909","1.249736","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","6","37.3040478","127.9074041","-11.414525","-14.038952","0.541985508","31.053482","1.499735","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","7","37.30404896","127.9074065","-11.199757","-13.910989","0.533844248","30.587022","1.749734","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","8","37.3040501","127.9074089","-10.9841","-13.784531","0.527717707","30.235997","1.999734","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","9","37.30405123","127.9074113","-10.76778","-13.659209","0.523152549","29.974433","2.249733","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","10","37.30405235","127.9074138","-10.550977","-13.534724","0.519872439","29.786497","2.499733","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","11","37.30405346","127.9074162","-10.333839","-13.410824","0.517713384","29.662792","2.749733","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","12","37.30405458","127.9074187","-10.116501","-13.287277","0.516596214","29.598783","2.999733","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","13","37.30405569","127.9074211","-9.899087","-13.163862","0.516511832","29.593948","3.249733","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","14","37.3040568","127.9074236","-9.681727","-13.040352","0.517524817","29.651988","3.499733","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","15","37.30405792","127.907426","-9.464564","-12.916497","0.519787733","29.781643","3.749733","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","16","37.30405904","127.9074285","-9.247765","-12.792005","0.523584608","29.999188","3.999733","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","17","37.30406017","127.9074309","-9.031549","-12.666504","0.529418721","30.333458","4.249733","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","18","37.30406131","127.9074334","-8.816219","-12.539491","0.538208887","30.837098","4.499732","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","19","37.30406248","127.9074358","-8.602243","-12.41021","0.551802912","31.615978","4.74973","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","20","37.30406368","127.9074382","-8.390448","-12.277392","0.574603283","32.922343","4.999726","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","21","37.30406493","127.9074405","-8.182601","-12.138499","0.617701055","35.391663","5.249709","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","22","37.30406618","127.9074426","-8","-12","0.677528348","38.819515","5.478892","CUBIC_HERMITE","RETURN_TO_ROUTE_2","3","1","0"
"7","23","37.30406762","127.9074447","-7.810714","-11.839286","0.703946119","40.333142","5.727203","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","24","37.30406907","127.9074468","-7.621429","-11.678571","0.703946119","40.333142","5.975514","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","25","37.30407052","127.907449","-7.432143","-11.517857","0.703946119","40.333142","6.223824","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","26","37.30407197","127.9074511","-7.242857","-11.357143","0.703946119","40.333142","6.472135","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","27","37.30407342","127.9074532","-7.053571","-11.196429","0.703946119","40.333142","6.720446","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","28","37.30407486","127.9074554","-6.864286","-11.035714","0.703946119","40.333142","6.968756","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","29","37.30407631","127.9074575","-6.675","-10.875","0.703946119","40.333142","7.217067","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","30","37.30407776","127.9074596","-6.485714","-10.714286","0.703946119","40.333142","7.465377","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","31","37.30407921","127.9074618","-6.296429","-10.553571","0.703946119","40.333142","7.713688","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","32","37.30408066","127.9074639","-6.107143","-10.392857","0.703946119","40.333142","7.961999","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","33","37.3040821","127.9074661","-5.917857","-10.232143","0.703946119","40.333142","8.210309","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","34","37.30408355","127.9074682","-5.728571","-10.071429","0.703946119","40.333142","8.45862","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
"7","35","37.304085","127.9074703","-5.539286","-9.910714","0.703946119","40.333142","8.70693","STRAIGHT","RETURN_TO_ROUTE_2","3","1","0"
