idx,utc,lat,lon,height_m,east_m,north_m,quality
818,041950.50,37.2887718,127.1070075,113.200,-57.036,-22.320,4
819,041950.87,37.2887710,127.1070108,113.200,-56.741,-22.412,4
820,041951.25,37.2887700,127.1070142,113.200,-56.445,-22.524,4
821,041951.62,37.2887692,127.1070175,113.200,-56.150,-22.617,4
822,041952.00,37.2887680,127.1070207,113.200,-55.870,-22.746,4
823,041952.37,37.2887670,127.1070240,113.200,-55.575,-22.858,4
824,041952.75,37.2887660,127.1070272,113.200,-55.294,-22.969,4
825,041953.12,37.2887652,127.1070305,113.200,-54.999,-23.062,4
826,041953.50,37.2887642,127.1070338,113.200,-54.704,-23.173,4
827,041953.87,37.2887630,127.1070370,113.200,-54.423,-23.303,4
828,041954.25,37.2887622,127.1070403,113.200,-54.128,-23.396,4
829,041954.62,37.2887608,127.1070437,113.200,-53.833,-23.544,4
830,041955.00,37.2887598,127.1070468,113.200,-53.552,-23.656,4
831,041955.37,37.2887587,127.1070500,113.200,-53.272,-23.785,4
832,041955.75,37.2887577,127.1070533,113.200,-52.977,-23.897,4
833,041956.12,37.2887565,127.1070565,113.200,-52.696,-24.027,4
834,041956.50,37.2887555,127.1070598,113.200,-52.401,-24.138,4
835,041956.87,37.2887542,127.1070628,113.200,-52.135,-24.286,4
836,041957.25,37.2887530,127.1070662,113.200,-51.840,-24.416,4
837,041957.62,37.2887518,127.1070693,113.200,-51.560,-24.546,4
838,041958.00,37.2887507,127.1070725,113.200,-51.279,-24.676,4
839,041958.37,37.2887495,127.1070758,113.200,-50.984,-24.806,4
840,041958.87,37.2887480,127.1070800,113.200,-50.615,-24.973,4
841,041959.25,37.2887467,127.1070832,113.200,-50.334,-25.121,4
842,041959.62,37.2887453,127.1070862,113.200,-50.069,-25.270,4
843,042000.00,37.2887440,127.1070893,113.200,-49.788,-25.418,4
844,042000.37,37.2887428,127.1070927,113.200,-49.493,-25.548,4
845,042000.75,37.2887415,127.1070958,113.200,-49.213,-25.696,4
846,042001.25,37.2887398,127.1071000,113.200,-48.844,-25.882,4
847,042001.62,37.2887387,127.1071032,113.200,-48.563,-26.012,4
848,042002.00,37.2887373,127.1071062,113.200,-48.297,-26.160,4
849,042002.37,37.2887362,127.1071095,113.200,-48.002,-26.290,4
850,042002.75,37.2887350,127.1071127,113.200,-47.722,-26.420,4
851,042003.12,37.2887340,127.1071158,113.200,-47.441,-26.531,4
852,042003.50,37.2887328,127.1071190,113.200,-47.161,-26.661,4
853,042003.87,37.2887317,127.1071222,113.200,-46.880,-26.791,4
854,042004.25,37.2887305,127.1071255,113.200,-46.585,-26.921,4
855,042004.62,37.2887295,127.1071287,113.200,-46.305,-27.032,4
856,042005.00,37.2887283,127.1071320,113.200,-46.010,-27.162,4
857,042005.37,37.2887273,127.1071352,113.200,-45.729,-27.273,4
858,042005.75,37.2887263,127.1071383,113.200,-45.449,-27.385,4
859,042006.12,37.2887252,127.1071417,113.200,-45.153,-27.515,4
860,042006.50,37.2887240,127.1071448,113.200,-44.873,-27.644,4
861,042006.87,37.2887230,127.1071480,113.200,-44.593,-27.756,4
862,042007.25,37.2887218,127.1071513,113.200,-44.297,-27.886,4
863,042007.62,37.2887210,127.1071547,113.200,-44.002,-27.978,4
864,042008.00,37.2887198,127.1071578,113.200,-43.722,-28.108,4
865,042008.37,37.2887188,127.1071612,113.200,-43.426,-28.220,4
866,042008.75,37.2887177,127.1071643,113.200,-43.146,-28.349,4
867,042009.12,37.2887167,127.1071675,113.200,-42.866,-28.461,4
868,042009.50,37.2887155,127.1071708,113.200,-42.570,-28.591,4
869,042009.87,37.2887143,127.1071742,113.200,-42.275,-28.721,4
870,042010.25,37.2887133,127.1071773,113.200,-41.995,-28.832,4
871,042010.62,37.2887123,127.1071805,113.200,-41.714,-28.943,4
872,042011.00,37.2887113,127.1071838,113.200,-41.419,-29.055,4
873,042011.37,37.2887102,127.1071870,113.200,-41.138,-29.184,4
874,042011.75,37.2887092,127.1071903,113.200,-40.843,-29.296,4
875,042012.12,37.2887082,127.1071935,113.200,-40.563,-29.407,4
876,042012.50,37.2887070,127.1071968,113.200,-40.268,-29.537,4
877,042012.87,37.2887060,127.1072002,113.200,-39.972,-29.648,4
878,042013.25,37.2887050,127.1072033,113.200,-39.692,-29.760,4
879,042013.62,37.2887040,127.1072065,113.200,-39.411,-29.871,4
880,042014.00,37.2887030,127.1072098,113.200,-39.116,-29.982,4
881,042014.37,37.2887018,127.1072132,113.200,-38.821,-30.112,4
882,042014.75,37.2887008,127.1072163,113.200,-38.541,-30.223,4
883,042015.12,37.2886998,127.1072197,113.200,-38.245,-30.335,4
884,042015.50,37.2886988,127.1072230,113.200,-37.950,-30.446,4
885,042015.87,37.2886977,127.1072263,113.200,-37.655,-30.576,4
886,042016.25,37.2886967,127.1072297,113.200,-37.360,-30.687,4
887,042016.62,37.2886957,127.1072330,113.200,-37.064,-30.799,4
888,042017.00,37.2886947,127.1072362,113.200,-36.784,-30.910,4
889,042017.37,37.2886937,127.1072393,113.200,-36.504,-31.021,4
890,042017.75,37.2886927,127.1072427,113.200,-36.208,-31.132,4
891,042018.25,37.2886912,127.1072470,113.200,-35.825,-31.299,4
892,042018.62,37.2886902,127.1072503,113.200,-35.529,-31.411,4
893,042019.00,37.2886892,127.1072537,113.200,-35.234,-31.522,4
894,042019.37,37.2886882,127.1072570,113.200,-34.939,-31.633,4
895,042019.75,37.2886872,127.1072602,113.200,-34.658,-31.745,4
896,042020.12,37.2886860,127.1072635,113.200,-34.363,-31.875,4
897,042020.50,37.2886850,127.1072668,113.200,-34.068,-31.986,4
898,042020.87,37.2886840,127.1072702,113.200,-33.773,-32.097,4
899,042021.37,37.2886828,127.1072743,113.200,-33.404,-32.227,4
900,042021.75,37.2886818,127.1072777,113.200,-33.109,-32.338,4
901,042022.12,37.2886807,127.1072808,113.200,-32.828,-32.468,4
902,042022.50,37.2886795,127.1072842,113.200,-32.533,-32.598,4
903,042023.00,37.2886775,127.1072878,113.200,-32.208,-32.821,4
904,042023.37,37.2886757,127.1072905,113.200,-31.972,-33.025,4
905,042023.75,37.2886742,127.1072933,113.200,-31.721,-33.192,4
906,042024.12,37.2886722,127.1072957,113.300,-31.514,-33.415,4
907,042024.50,37.2886700,127.1072980,113.300,-31.308,-33.656,4
908,042024.87,37.2886677,127.1072998,113.300,-31.145,-33.915,4
909,042025.25,37.2886650,127.1073007,113.300,-31.072,-34.212,4
910,042025.62,37.2886623,127.1073012,113.200,-31.027,-34.509,4
911,042026.00,37.2886595,127.1073018,113.200,-30.968,-34.825,4
912,042026.37,37.2886567,127.1073025,113.200,-30.909,-35.140,4
913,042026.75,37.2886538,127.1073032,113.200,-30.850,-35.455,4
914,042027.12,37.2886510,127.1073038,113.200,-30.791,-35.771,4
915,042027.50,37.2886482,127.1073038,113.200,-30.791,-36.086,4
916,042027.87,37.2886453,127.1073035,113.200,-30.821,-36.402,4
917,042028.25,37.2886425,127.1073028,113.200,-30.880,-36.717,4
918,042028.62,37.2886397,127.1073020,113.200,-30.953,-37.032,4
919,042029.00,37.2886370,127.1073007,113.200,-31.072,-37.329,4
920,042029.37,37.2886345,127.1072993,113.200,-31.190,-37.608,4
921,042029.75,37.2886317,127.1072980,113.200,-31.308,-37.923,4
922,042030.25,37.2886283,127.1072963,113.200,-31.455,-38.294,4
923,042030.75,37.2886250,127.1072948,113.200,-31.588,-38.665,4
924,042031.25,37.2886218,127.1072933,113.200,-31.721,-39.018,4
925,042031.62,37.2886192,127.1072925,113.200,-31.795,-39.315,4
926,042032.12,37.2886158,127.1072910,113.200,-31.928,-39.686,4
927,042032.50,37.2886132,127.1072898,113.200,-32.031,-39.982,4
928,042032.87,37.2886105,127.1072892,113.200,-32.090,-40.279,4
929,042033.25,37.2886077,127.1072883,113.200,-32.164,-40.595,4
930,042033.62,37.2886050,127.1072875,113.200,-32.238,-40.892,4
931,042034.00,37.2886022,127.1072872,113.200,-32.267,-41.207,4
932,042034.37,37.2885993,127.1072867,113.200,-32.311,-41.522,4
933,042034.75,37.2885965,127.1072862,113.200,-32.356,-41.838,4
934,042035.25,37.2885930,127.1072855,113.200,-32.415,-42.227,4
935,042035.62,37.2885902,127.1072850,113.200,-32.459,-42.543,4
936,042036.00,37.2885873,127.1072847,113.300,-32.489,-42.858,4
937,042036.37,37.2885847,127.1072840,113.300,-32.548,-43.155,4
938,042036.75,37.2885818,127.1072835,113.300,-32.592,-43.470,4
939,042037.12,37.2885792,127.1072827,113.300,-32.666,-43.767,4
940,042037.50,37.2885763,127.1072822,113.300,-32.710,-44.083,4
941,042037.87,37.2885737,127.1072813,113.300,-32.784,-44.380,4
942,042038.25,37.2885708,127.1072807,113.300,-32.843,-44.695,4
943,042038.62,37.2885682,127.1072797,113.300,-32.931,-44.992,4
944,042039.00,37.2885653,127.1072788,113.300,-33.005,-45.307,4
945,042039.37,37.2885627,127.1072778,113.300,-33.094,-45.604,4
946,042039.75,37.2885600,127.1072767,113.300,-33.197,-45.901,4
947,042040.25,37.2885565,127.1072753,113.300,-33.315,-46.291,4
948,042040.75,37.2885532,127.1072738,113.300,-33.448,-46.662,4
949,042041.12,37.2885505,127.1072723,113.300,-33.581,-46.958,4
950,042041.50,37.2885478,127.1072710,113.300,-33.699,-47.255,4
951,042041.87,37.2885450,127.1072697,113.200,-33.817,-47.571,4
952,042042.25,37.2885425,127.1072682,113.200,-33.950,-47.849,4
953,042042.62,37.2885398,127.1072668,113.200,-34.068,-48.146,4
