path_id,idx,lat,lon,east_m,north_m,yaw_rad,yaw_deg,s_m,segment_type,behavior,zone_id,inside_zone,state
1,0,37.3040976792,127.9074414428,-8.099346,-8.503635,0.785398163,45.000000,0.000000,STRAIGHT,PARALLEL_PARK,0,0,0
1,1,37.3040991809,127.9074433228,-7.932679,-8.336968,0.785398163,45.000000,0.235702,STRAIGHT,PARALLEL_PARK,0,0,0
1,2,37.3041006826,127.9074452027,-7.766013,-8.170302,0.785398163,45.000000,0.471405,STRAIGHT,PARALLEL_PARK,0,0,0
1,3,37.3041021844,127.9074470826,-7.599346,-8.003635,0.785398163,45.000000,0.707107,STRAIGHT,PARALLEL_PARK,0,0,0
1,4,37.3041036861,127.9074489626,-7.432679,-7.836968,0.785398163,45.000000,0.942809,STRAIGHT,PARALLEL_PARK,0,0,0
1,5,37.3041051878,127.9074508425,-7.266013,-7.670302,0.785398163,45.000000,1.178511,STRAIGHT,PARALLEL_PARK,0,0,0
1,6,37.3041066895,127.9074527224,-7.099346,-7.503635,0.785398163,45.000000,1.414214,CUBIC_HERMITE,PARALLEL_PARK,0,0,0
1,7,37.3041079996,127.9074549821,-6.899016,-7.358243,0.486078230,27.850231,1.662668,CUBIC_HERMITE,PARALLEL_PARK,0,0,0
1,8,37.3041088082,127.9074575892,-6.667881,-7.268494,0.264452535,15.152014,1.911123,CUBIC_HERMITE,PARALLEL_PARK,0,0,0
1,9,37.3041091912,127.9074603465,-6.423428,-7.225994,0.084035867,4.814901,2.159578,CUBIC_HERMITE,PARALLEL_PARK,0,0,0
1,10,37.3041091912,127.9074631457,-6.175264,-7.225994,-0.084035867,-4.814901,2.408033,CUBIC_HERMITE,PARALLEL_PARK,0,0,0
1,11,37.3041088082,127.9074659030,-5.930811,-7.268494,-0.264452535,-15.152014,2.656488,CUBIC_HERMITE,PARALLEL_PARK,0,0,0
1,12,37.3041079996,127.9074685101,-5.699676,-7.358243,-0.486078230,-27.850231,2.904943,CUBIC_HERMITE,PARALLEL_PARK,0,0,0
1,13,37.3041066895,127.9074707697,-5.499346,-7.503635,-0.785398163,-45.000000,3.153397,STRAIGHT,PARALLEL_PARK,0,0,0
1,14,37.3041051720,127.9074726694,-5.330925,-7.672056,-0.785398163,-45.000000,3.391581,STRAIGHT,PARALLEL_PARK,0,0,0
1,15,37.3041036545,127.9074745692,-5.162504,-7.840477,-0.785398163,-45.000000,3.629764,STRAIGHT,PARALLEL_PARK,0,0,0
1,16,37.3041021369,127.9074764689,-4.994083,-8.008898,-0.785398163,-45.000000,3.867947,STRAIGHT,PARALLEL_PARK,0,0,0
1,17,37.3041006194,127.9074783686,-4.825662,-8.177319,-0.785398163,-45.000000,4.106131,STRAIGHT,PARALLEL_PARK,0,0,0
1,18,37.3040991019,127.9074802683,-4.657241,-8.34574,-0.785398163,-45.000000,4.344314,STRAIGHT,PARALLEL_PARK,0,0,0
1,19,37.3040975843,127.9074821680,-4.48882,-8.514161,-0.785398163,-45.000000,4.582497,STRAIGHT,PARALLEL_PARK,0,0,0
1,20,37.3040960668,127.9074840677,-4.320399,-8.682582,-0.785398163,-45.000000,4.820681,STRAIGHT,PARALLEL_PARK,0,0,0
1,21,37.3040945493,127.9074859675,-4.151978,-8.851003,-0.785398163,-45.000000,5.058864,STRAIGHT,PARALLEL_PARK,0,0,0
1,22,37.3040930317,127.9074878672,-3.983557,-9.019424,-0.785398163,-45.000000,5.297047,STRAIGHT,PARALLEL_PARK,0,0,0
1,23,37.3040915142,127.9074897669,-3.815135,-9.187846,-0.785398163,-45.000000,5.535231,STRAIGHT,PARALLEL_PARK,0,0,0
1,24,37.3040899967,127.9074916666,-3.646714,-9.356267,-0.785398163,-45.000000,5.773414,STRAIGHT,PARALLEL_PARK,0,0,0
1,25,37.3040884791,127.9074935663,-3.478293,-9.524688,-0.785398163,-45.000000,6.011597,STRAIGHT,PARALLEL_PARK,0,0,0
1,26,37.3040869616,127.9074954661,-3.309872,-9.693109,-0.785398163,-45.000000,6.249781,STRAIGHT,PARALLEL_PARK,0,0,0
1,27,37.3040854441,127.9074973658,-3.141451,-9.86153,-0.785398163,-45.000000,6.487964,STRAIGHT,PARALLEL_PARK,0,0,0
1,28,37.3040839265,127.9074992655,-2.97303,-10.029951,-0.785398163,-45.000000,6.726147,STRAIGHT,PARALLEL_PARK,0,0,0
1,29,37.3040824090,127.9075011652,-2.804609,-10.198372,-0.785398163,-45.000000,6.964331,STRAIGHT,PARALLEL_PARK,0,0,0
1,30,37.3040808915,127.9075030649,-2.636188,-10.366793,-0.785398163,-45.000000,7.202514,STRAIGHT,PARALLEL_PARK,0,0,0
1,31,37.3040793739,127.9075049646,-2.467767,-10.535214,-0.785398163,-45.000000,7.440697,STRAIGHT,PARALLEL_PARK,0,0,0
1,32,37.3040778564,127.9075068644,-2.299346,-10.703635,-0.785398163,-45.000000,7.678881,STRAIGHT,PARALLEL_PARK,0,0,0
