idx,utc,lat,lon,height_m,east_m,north_m,quality
90,092916.50,37.3039883,127.9073073,182.700,-19.967,-20.706,4
91,092916.87,37.3039863,127.9073048,182.700,-20.189,-20.928,4
92,092917.25,37.3039843,127.9073022,182.700,-20.425,-21.151,4
93,092917.62,37.3039825,127.9072995,182.700,-20.661,-21.355,4
94,092918.00,37.3039803,127.9072972,182.700,-20.868,-21.596,4
95,092918.37,37.3039782,127.9072948,182.700,-21.074,-21.837,4
96,092918.75,37.3039760,127.9072925,182.700,-21.281,-22.078,4
97,092919.12,37.3039740,127.9072900,182.700,-21.502,-22.301,4
98,092919.50,37.3039718,127.9072877,182.700,-21.709,-22.542,4
99,092919.87,37.3039697,127.9072855,182.700,-21.901,-22.783,4
100,092920.25,37.3039675,127.9072832,182.700,-22.107,-23.025,4
101,092920.62,37.3039655,127.9072808,182.700,-22.314,-23.247,4
102,092921.00,37.3039633,127.9072785,182.700,-22.521,-23.489,4
103,092921.37,37.3039612,127.9072762,182.700,-22.727,-23.730,4
104,092921.75,37.3039590,127.9072738,182.700,-22.934,-23.971,4
105,092922.12,37.3039568,127.9072717,182.700,-23.126,-24.212,4
106,092922.50,37.3039547,127.9072695,182.700,-23.317,-24.453,4
107,092922.87,37.3039525,127.9072672,182.700,-23.524,-24.694,4
108,092923.25,37.3039503,127.9072650,182.700,-23.716,-24.936,4
109,092923.62,37.3039483,127.9072627,182.700,-23.922,-25.158,4
110,092924.00,37.3039462,127.9072605,182.700,-24.114,-25.400,4
111,092924.37,37.3039440,127.9072582,182.700,-24.321,-25.641,4
112,092924.75,37.3039418,127.9072560,182.700,-24.513,-25.882,4
113,092925.12,37.3039397,127.9072538,182.600,-24.705,-26.123,4
114,092925.62,37.3039367,127.9072510,182.700,-24.956,-26.457,4
115,092926.12,37.3039338,127.9072483,182.700,-25.192,-26.772,4
116,092926.50,37.3039320,127.9072457,182.700,-25.428,-26.977,4
117,092926.87,37.3039300,127.9072432,182.700,-25.649,-27.199,4
118,092927.25,37.3039280,127.9072408,182.700,-25.856,-27.422,4
119,092927.62,37.3039263,127.9072382,182.700,-26.092,-27.607,4
120,092928.00,37.3039247,127.9072353,182.700,-26.343,-27.793,4
121,092928.37,37.3039227,127.9072327,182.700,-26.579,-28.016,4
122,092928.75,37.3039208,127.9072300,182.700,-26.815,-28.220,4
123,092929.12,37.3039188,127.9072275,182.700,-27.036,-28.442,4
