"path_id","idx","lat","lon","east_m","north_m","yaw_rad","yaw_deg","s_m","segment_type","behavior","zone_id","inside_zone","state"
"4","0","37.3038768651","127.9071796374","-31.310493","-33.010403","-2.325110164","-133.218999","0","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","1","37.30387558","127.9071781","-31.444721","-33.153246","-2.325108699","-133.218915","0.196013","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","2","37.30387394","127.9071762","-31.614972","-33.334425","-2.325111453","-133.219073","0.444632","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","3","37.30387231","127.9071743","-31.785223","-33.515603","-2.32511163","-133.219083","0.69325","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","4","37.30387068","127.9071724","-31.955475","-33.696782","-2.325108699","-133.218915","0.941869","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","5","37.30386905","127.9071704","-32.125726","-33.877961","-2.32511163","-133.219083","1.190488","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","6","37.30386741","127.9071685","-32.295978","-34.05914","-2.325111453","-133.219073","1.439107","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","7","37.30386578","127.9071666","-32.466229","-34.240318","-2.325108699","-133.218915","1.687725","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","8","37.30386415","127.9071647","-32.63648","-34.421497","-2.32511163","-133.219083","1.936344","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","9","37.30386252","127.9071628","-32.806732","-34.602676","-2.325108699","-133.218915","2.184963","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","10","37.30386088","127.9071608","-32.976983","-34.783855","-2.32511163","-133.219083","2.433582","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","11","37.30385925","127.9071589","-33.147235","-34.965034","-2.325111453","-133.219073","2.682201","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","12","37.30385762","127.907157","-33.317486","-35.146212","-2.325108699","-133.218915","2.930819","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","13","37.30385599","127.9071551","-33.487737","-35.327391","-2.32511163","-133.219083","3.179438","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","14","37.30385435","127.9071532","-33.657989","-35.50857","-2.325108699","-133.218915","3.428057","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","15","37.30385272","127.9071512","-33.82824","-35.689749","-2.325114384","-133.219241","3.676676","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","16","37.30385109","127.9071493","-33.998492","-35.870927","-2.325108699","-133.218915","3.925294","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","17","37.30384946","127.9071474","-34.168743","-36.052106","-2.325108699","-133.218915","4.173913","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","18","37.30384783","127.9071455","-34.338994","-36.233285","-2.32511163","-133.219083","4.422532","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","19","37.30384619","127.9071436","-34.509246","-36.414464","-2.325111453","-133.219073","4.671151","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","20","37.30384456","127.9071416","-34.679497","-36.595642","-2.32511163","-133.219083","4.919769","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","21","37.30384293","127.9071397","-34.849749","-36.776821","-2.325108699","-133.218915","5.168388","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","22","37.3038413","127.9071378","-35.02","-36.958","-2.333284371","-133.687347","5.417007","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","23","37.30383967","127.9071358","-35.192441","-37.138529","-2.333281604","-133.687188","5.66666","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","24","37.30383804","127.9071339","-35.364882","-37.319059","-2.333287267","-133.687513","5.916314","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","25","37.30383642","127.907132","-35.537324","-37.499588","-2.333281604","-133.687188","6.165967","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","26","37.30383479","127.90713","-35.709765","-37.680118","-2.333284371","-133.687347","6.415621","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","27","37.30383316","127.9071281","-35.882206","-37.860647","-2.333284371","-133.687347","6.665274","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","28","37.30383154","127.9071261","-36.054647","-38.041176","-2.333281604","-133.687188","6.914927","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","29","37.30382991","127.9071242","-36.227088","-38.221706","-2.333284371","-133.687347","7.164581","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","30","37.30382828","127.9071222","-36.399529","-38.402235","-2.3332845","-133.687354","7.414234","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","31","37.30382666","127.9071203","-36.571971","-38.582765","-2.333284371","-133.687347","7.663888","STRAIGHT","PARALLEL_PARK","0","0","0"
"4","32","37.30382503","127.9071183","-36.744412","-38.763294","-2.333281604","-133.687188","7.913541","STRAIGHT","PARALLEL_PARK","0","0","0"
