path_id,idx,lat,lon,east_m,north_m,yaw_rad,yaw_deg,s_m,zone_id,inside_zone,state
1,20,37.2889907,127.1075843,-5.947644,2.052356,2.809316172,160.96196,6.291791,0,0,0
1,21,37.2889917,127.107581,-6.245026,2.154974,2.809316172,160.96196,6.60638,0,0,0
1,22,37.2889926,127.1075776,-6.542408,2.257592,2.809316172,160.96196,6.92097,0,0,0
1,23,37.2889935,127.1075743,-6.839791,2.360209,2.809316172,160.96196,7.23556,0,0,0
1,24,37.2889944,127.1075709,-7.137173,2.462827,2.809316172,160.96196,7.550149,0,0,0
1,25,37.2889953,127.1075676,-7.434555,2.565445,2.809316172,160.96196,7.864739,0,0,0
1,26,37.2889963,127.1075642,-7.731937,2.668063,2.809316172,160.96196,8.179328,0,0,0
1,27,37.2889972,127.1075608,-8.029319,2.770681,2.809316172,160.96196,8.493918,0,0,0
1,28,37.2889981,127.1075575,-8.326702,2.873298,2.809316172,160.96196,8.808508,0,0,0
1,29,37.288999,127.1075541,-8.624084,2.975916,2.809316172,160.96196,9.123097,0,0,0
1,30,37.289,127.1075508,-8.921466,3.078534,2.809316172,160.96196,9.437687,0,0,0
1,31,37.2890009,127.1075474,-9.218848,3.181152,2.809316172,160.96196,9.752276,0,0,0
1,32,37.2890018,127.1075441,-9.51623,3.28377,2.809316172,160.96196,10.066865,0,0,0
1,33,37.2890027,127.1075407,-9.813613,3.386387,2.809316172,160.96196,10.381455,0,0,0
1,34,37.2890036,127.1075373,-10.110995,3.489005,2.809316172,160.96196,10.696045,0,0,0
1,35,37.2890046,127.107534,-10.408377,3.591623,2.809316172,160.96196,11.010634,0,0,0
1,36,37.2890055,127.1075306,-10.705759,3.694241,2.809316172,160.96196,11.325224,0,0,0
1,37,37.2890064,127.1075273,-11.003141,3.796859,2.809316172,160.96196,11.639813,0,0,0
1,38,37.2890073,127.1075239,-11.300524,3.899476,2.809316172,160.96196,11.954403,0,0,0
1,39,37.2890083,127.1075205,-11.597906,4.002094,2.809316172,160.96196,12.268993,0,0,0
1,40,37.2890092,127.1075172,-11.895288,4.104712,2.809316172,160.96196,12.583582,0,0,0
1,41,37.2890101,127.1075138,-12.19267,4.20733,2.809316172,160.96196,12.898171,0,0,0
1,42,37.289011,127.1075105,-12.490052,4.309948,2.809316172,160.96196,13.212761,0,0,0
1,43,37.2890119,127.1075071,-12.787435,4.412565,2.809316172,160.96196,13.527351,0,0,0
1,44,37.2890129,127.1075038,-13.084817,4.515183,2.809316172,160.96196,13.84194,0,0,0
1,45,37.2890138,127.1075004,-13.382199,4.617801,2.809316172,160.96196,14.15653,0,0,0
1,46,37.2890147,127.107497,-13.679581,4.720419,2.809316172,160.96196,14.471119,0,0,0
1,47,37.2890156,127.1074937,-13.976963,4.823037,2.809316172,160.96196,14.785709,0,0,0
1,48,37.2890165,127.1074903,-14.274346,4.925654,2.809316172,160.96196,15.100299,0,0,0
1,49,37.2890175,127.107487,-14.571728,5.028272,2.809316172,160.96196,15.414888,0,0,0
1,50,37.2890184,127.1074836,-14.86911,5.13089,2.809316172,160.96196,15.729478,0,0,0
1,51,37.2890193,127.1074803,-15.166492,5.233508,2.809316172,160.96196,16.044067,0,0,0
1,52,37.2890202,127.1074769,-15.463874,5.336126,2.809316172,160.96196,16.358656,0,0,0
1,53,37.2890212,127.1074735,-15.761257,5.438743,2.809316172,160.96196,16.673246,0,0,0
1,54,37.2890221,127.1074702,-16.058639,5.541361,2.809316172,160.96196,16.987836,0,0,0
1,55,37.289023,127.1074668,-16.356021,5.643979,2.809316172,160.96196,17.302425,0,0,0
1,56,37.2890239,127.1074635,-16.653403,5.746597,2.809316172,160.96196,17.617015,0,0,0
1,57,37.2890248,127.1074601,-16.950785,5.849215,2.809316172,160.96196,17.931604,0,0,0
1,58,37.2890258,127.1074567,-17.248168,5.951832,2.809316172,160.96196,18.246194,0,0,0
1,59,37.2890267,127.1074534,-17.54555,6.05445,2.809316172,160.96196,18.560784,0,0,0
1,60,37.2890276,127.10745,-17.842932,6.157068,2.809316172,160.96196,18.875373,0,0,0
1,61,37.2890285,127.1074467,-18.140314,6.259686,2.809316172,160.96196,19.189963,0,0,0
1,62,37.2890295,127.1074433,-18.437696,6.362304,2.809316172,160.96196,19.504552,0,0,0
1,63,37.2890304,127.10744,-18.735079,6.464921,2.809316172,160.96196,19.819142,0,0,0
1,64,37.2890313,127.1074366,-19.032461,6.567539,2.809316172,160.96196,20.133731,0,0,0
1,65,37.2890322,127.1074332,-19.329843,6.670157,2.809316172,160.96196,20.448321,0,0,0
1,66,37.2890331,127.1074299,-19.627225,6.772775,2.809316172,160.96196,20.76291,0,0,0
1,67,37.2890341,127.1074265,-19.924607,6.875393,2.809316172,160.96196,21.0775,0,0,0
1,68,37.289035,127.1074232,-20.22199,6.97801,2.809316172,160.96196,21.39209,0,0,0
1,69,37.2890359,127.1074198,-20.519372,7.080628,2.809316172,160.96196,21.706679,0,0,0
1,70,37.2890368,127.1074165,-20.816754,7.183246,2.809316172,160.96196,22.021269,0,0,0
1,71,37.2890377,127.1074131,-21.114136,7.285864,2.809316172,160.96196,22.335858,0,0,0
1,72,37.2890387,127.1074097,-21.411518,7.388482,2.809316172,160.96196,22.650447,0,0,0
1,73,37.2890396,127.1074064,-21.708901,7.491099,2.809316172,160.96196,22.965037,0,0,0
1,74,37.2890405,127.107403,-22.006283,7.593717,2.809316172,160.96196,23.279627,0,0,0
1,75,37.2890414,127.1073997,-22.303665,7.696335,2.809316172,160.96196,23.594216,0,0,0
1,76,37.2890424,127.1073963,-22.601047,7.798953,2.809316172,160.96196,23.908806,0,0,0
1,77,37.2890433,127.107393,-22.898429,7.901571,2.809316172,160.96196,24.223395,0,0,0
1,78,37.2890442,127.1073896,-23.195812,8.004188,2.809316172,160.96196,24.537985,0,0,0
1,79,37.2890451,127.1073862,-23.493194,8.106806,2.809316172,160.96196,24.852575,0,0,0
1,80,37.289046,127.1073829,-23.790576,8.209424,2.809316172,160.96196,25.167164,0,0,0
1,81,37.289047,127.1073795,-24.087958,8.312042,2.809316172,160.96196,25.481754,0,0,0
1,82,37.2890479,127.1073762,-24.38534,8.41466,2.809316172,160.96196,25.796343,0,0,0
1,83,37.2890488,127.1073728,-24.682723,8.517277,2.809316172,160.96196,26.110933,0,0,0
1,84,37.2890497,127.1073694,-24.980105,8.619895,2.809316172,160.96196,26.425522,0,0,0
1,85,37.2890507,127.1073661,-25.277487,8.722513,2.809316172,160.96196,26.740112,0,0,0
1,86,37.2890516,127.1073627,-25.574869,8.825131,2.809316172,160.96196,27.054701,0,0,0
1,87,37.2890525,127.1073594,-25.872251,8.927749,2.809316172,160.96196,27.369291,0,0,0
1,88,37.2890534,127.107356,-26.169634,9.030366,2.809316172,160.96196,27.683881,0,0,0
1,89,37.2890543,127.1073527,-26.467016,9.132984,2.809316172,160.96196,27.99847,0,0,0
1,90,37.2890553,127.1073493,-26.764398,9.235602,2.809316172,160.96196,28.31306,0,0,5
1,91,37.2890562,127.1073459,-27.06178,9.33822,2.809316172,160.96196,28.627649,0,0,0
1,92,37.2890571,127.1073426,-27.359162,9.440838,2.809316172,160.96196,28.942238,0,0,0
1,93,37.289058,127.1073392,-27.656545,9.543455,2.809316172,160.96196,29.256829,0,0,0
1,94,37.289059,127.1073359,-27.953927,9.646073,2.809316172,160.96196,29.571418,0,0,0
1,95,37.2890599,127.1073325,-28.251309,9.748691,2.809316172,160.96196,29.886007,0,0,0
1,96,37.2890608,127.1073292,-28.548691,9.851309,2.809316172,160.96196,30.200597,0,0,0
1,97,37.2890617,127.1073258,-28.846073,9.953927,2.809316172,160.96196,30.515186,0,0,0
1,98,37.2890626,127.1073224,-29.143455,10.056545,2.809316172,160.96196,30.829776,0,0,0
1,99,37.2890636,127.1073191,-29.440838,10.159162,2.809316172,160.96196,31.144366,0,0,0
1,100,37.2890645,127.1073157,-29.73822,10.26178,2.809316172,160.96196,31.458955,0,0,0
1,101,37.2890654,127.1073124,-30.035602,10.364398,2.809316172,160.96196,31.773545,0,0,0
1,102,37.2890663,127.107309,-30.332984,10.467016,2.809316172,160.96196,32.088134,0,0,0
1,103,37.2890672,127.1073056,-30.630366,10.569634,2.809316172,160.96196,32.402723,0,0,0
1,104,37.2890682,127.1073023,-30.927749,10.672251,2.809316172,160.96196,32.717313,0,0,0
1,105,37.2890691,127.1072989,-31.225131,10.774869,2.809316172,160.96196,33.031903,0,0,0
1,106,37.28907,127.1072956,-31.522513,10.877487,2.809316172,160.96196,33.346492,0,0,0
1,107,37.2890709,127.1072922,-31.819895,10.980105,2.809316172,160.96196,33.661082,0,0,0
1,108,37.2890719,127.1072889,-32.117277,11.082723,2.809316172,160.96196,33.975671,0,0,0
1,109,37.2890728,127.1072855,-32.41466,11.18534,2.809316172,160.96196,34.290261,0,0,0
1,110,37.2890737,127.1072821,-32.712042,11.287958,2.809316172,160.96196,34.604851,0,0,0
1,111,37.2890746,127.1072788,-33.009424,11.390576,2.809316172,160.96196,34.91944,0,0,0
1,112,37.2890755,127.1072754,-33.306806,11.493194,2.809316172,160.96196,35.234029,0,0,0
1,113,37.2890765,127.1072721,-33.604188,11.595812,2.809316172,160.96196,35.548619,0,0,0
1,114,37.2890774,127.1072687,-33.901571,11.698429,2.809316172,160.96196,35.863209,0,0,0
1,115,37.2890783,127.1072654,-34.198953,11.801047,2.809316172,160.96196,36.177798,0,0,0
1,116,37.2890792,127.107262,-34.496335,11.903665,2.809316172,160.96196,36.492388,0,0,0
1,117,37.2890802,127.1072586,-34.793717,12.006283,2.809316172,160.96196,36.806977,0,0,0
1,118,37.2890811,127.1072553,-35.091099,12.108901,2.809316172,160.96196,37.121567,0,0,0
1,119,37.289082,127.1072519,-35.388482,12.211518,2.809316172,160.96196,37.436157,0,0,0
1,120,37.2890829,127.1072486,-35.685864,12.314136,2.809316172,160.96196,37.750746,0,0,0
1,121,37.2890838,127.1072452,-35.983246,12.416754,2.809316172,160.96196,38.065336,0,0,0
1,122,37.2890848,127.1072419,-36.280628,12.519372,2.809316172,160.96196,38.379925,0,0,0
1,123,37.2890857,127.1072385,-36.57801,12.62199,2.809316172,160.96196,38.694514,0,0,0
1,124,37.2890866,127.1072351,-36.875393,12.724607,2.809316172,160.96196,39.009104,0,0,0
1,125,37.2890875,127.1072318,-37.172775,12.827225,2.809316172,160.96196,39.323694,0,0,0
1,126,37.2890885,127.1072284,-37.470157,12.929843,2.809316172,160.96196,39.638283,0,0,0
1,127,37.2890894,127.1072251,-37.767539,13.032461,2.809316172,160.96196,39.952873,0,0,0
1,128,37.2890903,127.1072217,-38.064921,13.135079,2.809316172,160.96196,40.267462,0,0,0
1,129,37.2890912,127.1072183,-38.362304,13.237696,2.809316172,160.96196,40.582052,0,0,0
1,130,37.2890921,127.107215,-38.659686,13.340314,2.809316172,160.96196,40.896642,0,0,0
1,131,37.2890931,127.1072116,-38.957068,13.442932,2.809316172,160.96196,41.211231,0,0,0
1,132,37.289094,127.1072083,-39.25445,13.54555,2.809316172,160.96196,41.525821,0,0,0
1,133,37.2890949,127.1072049,-39.551832,13.648168,2.809316172,160.96196,41.84041,0,0,0
1,134,37.2890958,127.1072016,-39.849215,13.750785,2.809316172,160.96196,42.155,0,0,0
1,135,37.2890967,127.1071982,-40.146597,13.853403,2.809316172,160.96196,42.469589,0,0,0
1,136,37.2890977,127.1071948,-40.443979,13.956021,2.809316172,160.96196,42.784179,0,0,0
1,137,37.2890986,127.1071915,-40.741361,14.058639,2.809316172,160.96196,43.098768,0,0,0
1,138,37.2890995,127.1071881,-41.038743,14.161257,2.809316172,160.96196,43.413358,0,0,0
1,139,37.2891004,127.1071848,-41.336126,14.263874,2.809316172,160.96196,43.727948,0,0,0
1,140,37.2891014,127.1071814,-41.633508,14.366492,2.809316172,160.96196,44.042537,0,0,0
1,141,37.2891023,127.1071781,-41.93089,14.46911,2.809316172,160.96196,44.357127,0,0,0
1,142,37.2891032,127.1071747,-42.228272,14.571728,2.809316172,160.96196,44.671716,0,0,0
1,143,37.2891041,127.1071713,-42.525654,14.674346,2.809316172,160.96196,44.986305,0,0,0
1,144,37.289105,127.107168,-42.823037,14.776963,2.809316172,160.96196,45.300896,0,0,0
1,145,37.289106,127.1071646,-43.120419,14.879581,2.809316172,160.96196,45.615485,0,0,0
1,146,37.2891069,127.1071613,-43.417801,14.982199,2.809316172,160.96196,45.930074,0,0,0
1,147,37.2891078,127.1071579,-43.715183,15.084817,2.809316172,160.96196,46.244664,0,0,0
1,148,37.2891087,127.1071545,-44.012565,15.187435,2.809316172,160.96196,46.559253,0,0,0
1,149,37.2891097,127.1071512,-44.309948,15.290052,2.809316172,160.96196,46.873843,0,0,0
1,150,37.2891106,127.1071478,-44.60733,15.39267,2.809316172,160.96196,47.188433,0,0,0
1,151,37.2891115,127.1071445,-44.904712,15.495288,2.809316172,160.96196,47.503022,0,0,0
1,152,37.2891124,127.1071411,-45.202094,15.597906,2.809316172,160.96196,47.817612,0,0,0
1,153,37.2891133,127.1071378,-45.499476,15.700524,2.809316172,160.96196,48.132201,0,0,0
1,154,37.2891143,127.1071344,-45.796859,15.803141,2.809316172,160.96196,48.446791,0,0,0
1,155,37.2891152,127.107131,-46.094241,15.905759,2.809316172,160.96196,48.76138,0,0,0
1,156,37.2891161,127.1071277,-46.391623,16.008377,2.809316172,160.96196,49.07597,0,0,0
1,157,37.289117,127.1071243,-46.689005,16.110995,2.809316172,160.96196,49.390559,0,0,0
1,158,37.2891179,127.107121,-46.986387,16.213613,2.809316172,160.96196,49.705149,0,0,0
1,159,37.2891189,127.1071176,-47.28377,16.31623,2.809316172,160.96196,50.019739,0,0,0
1,160,37.2891198,127.1071143,-47.581152,16.418848,2.809316172,160.96196,50.334328,0,0,0
1,161,37.2891207,127.1071109,-47.878534,16.521466,2.809316172,160.96196,50.648918,0,0,0
1,162,37.2891216,127.1071075,-48.175916,16.624084,2.809316172,160.96196,50.963507,0,0,0
1,163,37.2891226,127.1071042,-48.473298,16.726702,2.809316172,160.96196,51.278096,0,0,0
1,164,37.2891235,127.1071008,-48.770681,16.829319,2.809316172,160.96196,51.592687,0,0,0
1,165,37.2891244,127.1070975,-49.068063,16.931937,2.809316172,160.96196,51.907276,0,0,0
1,166,37.2891253,127.1070941,-49.365445,17.034555,2.809316172,160.96196,52.221865,0,0,0
1,167,37.2891262,127.1070908,-49.662827,17.137173,2.809316172,160.96196,52.536455,0,0,0
1,168,37.2891272,127.1070874,-49.960209,17.239791,2.809316172,160.96196,52.851044,0,0,0
1,169,37.2891281,127.107084,-50.257592,17.342408,2.809316172,160.96196,53.165634,0,0,0
1,170,37.289129,127.1070807,-50.554974,17.445026,2.809316172,160.96196,53.480224,0,0,0
1,171,37.2891299,127.1070773,-50.852356,17.547644,2.809316172,160.96196,53.794813,0,0,0
1,172,37.2891309,127.107074,-51.149738,17.650262,2.809316172,160.96196,54.109403,0,0,0
1,173,37.2891318,127.1070706,-51.44712,17.75288,2.809316172,160.96196,54.423992,0,0,0
1,174,37.2891327,127.1070672,-51.744503,17.855497,2.809316172,160.96196,54.738582,0,0,0
1,175,37.2891336,127.1070639,-52.041885,17.958115,2.809316172,160.96196,55.053171,0,0,0
1,176,37.2891345,127.1070605,-52.339267,18.060733,2.809316172,160.96196,55.367761,0,0,0
1,177,37.2891355,127.1070572,-52.636649,18.163351,2.809316172,160.96196,55.68235,0,0,0
1,178,37.2891364,127.1070538,-52.934031,18.265969,2.809316172,160.96196,55.99694,0,0,0
1,179,37.2891373,127.1070505,-53.231414,18.368586,2.809316172,160.96196,56.31153,0,0,0
1,180,37.2891382,127.1070471,-53.528796,18.471204,2.809316172,160.96196,56.626119,0,0,0
1,181,37.2891392,127.1070437,-53.826178,18.573822,2.809316172,160.96196,56.940709,0,0,0
1,182,37.2891401,127.1070404,-54.12356,18.67644,2.809316172,160.96196,57.255298,0,0,0
1,183,37.289141,127.107037,-54.420942,18.779058,2.809316172,160.96196,57.569888,0,0,0
1,184,37.2891419,127.1070337,-54.718325,18.881675,2.809316172,160.96196,57.884478,0,0,0
1,185,37.2891428,127.1070303,-55.015707,18.984293,2.809316172,160.96196,58.199067,0,0,0
1,186,37.2891438,127.107027,-55.313089,19.086911,2.809316172,160.96196,58.513656,0,0,0
1,187,37.2891447,127.1070236,-55.610471,19.189529,2.809316172,160.96196,58.828246,0,0,0
1,188,37.2891456,127.1070202,-55.907853,19.292147,2.809316172,160.96196,59.142835,0,0,0
1,189,37.2891465,127.1070169,-56.205236,19.394764,2.809316172,160.96196,59.457425,0,0,0
1,190,37.2891474,127.1070135,-56.502618,19.497382,2.809316172,160.96196,59.772015,0,0,0
1,191,37.2891484,127.1070102,-56.8,19.6,2.815234719,161.3010677,60.086604,0,0,0
1,192,37.2891492,127.1070069,-57.093004,19.697205,2.833215929,162.3313152,60.395311,0,0,0
1,193,37.2891501,127.1070035,-57.388247,19.787379,2.857115686,163.7006704,60.704018,0,0,0
1,194,37.2891508,127.1070002,-57.68556,19.870473,2.881015443,165.0700256,61.012724,0,0,0
1,195,37.2891515,127.1069968,-57.984775,19.946437,2.904915201,166.4393809,61.321432,0,0,0
1,196,37.2891521,127.1069934,-58.285719,20.01523,2.928814958,167.8087361,61.630138,0,0,0
1,197,37.2891527,127.10699,-58.588221,20.076811,2.952714715,169.1780913,61.938845,0,0,0
1,198,37.2891531,127.1069865,-58.892109,20.131145,2.976614472,170.5474465,62.247552,0,0,0
1,199,37.2891536,127.1069831,-59.197208,20.178202,3.000514229,171.9168017,62.556258,0,0,0
1,200,37.2891539,127.1069796,-59.503345,20.217954,3.024413986,173.2861569,62.864966,0,0,0
1,201,37.2891542,127.1069762,-59.810344,20.250379,3.048313743,174.6555121,63.173672,0,0,0
1,202,37.2891544,127.1069727,-60.118031,20.275458,3.0722135,176.0248673,63.48238,0,0,0
1,203,37.2891546,127.1069692,-60.426228,20.293177,3.096113257,177.3942225,63.791085,0,0,0
1,204,37.2891547,127.1069657,-60.734762,20.303526,3.120013014,178.7635777,64.099793,0,0,0
1,205,37.2891547,127.1069623,-61.043454,20.306499,-3.139272536,-179.8670671,64.408499,0,0,0
1,206,37.2891547,127.1069588,-61.35213,20.302094,-3.104358239,-177.8666252,64.717207,0,0,0
1,207,37.2891545,127.1069553,-61.660252,20.283522,-3.047411124,-174.6037958,65.025888,0,0,0
1,208,37.2891542,127.1069518,-61.966402,20.244069,-2.97944947,-170.7098799,65.33457,0,0,0
1,209,37.2891536,127.1069484,-62.269166,20.183916,-2.911487816,-166.815964,65.643251,0,0,0
1,210,37.2891529,127.106945,-62.567146,20.103342,-2.843526161,-162.922048,65.951933,0,0,0
1,211,37.289152,127.1069418,-62.858967,20.002718,-2.775564507,-159.028132,66.260615,0,0,0
1,212,37.2891509,127.1069385,-63.143281,19.88251,-2.707602853,-155.1342161,66.569297,0,0,0
1,213,37.2891497,127.1069354,-63.418775,19.743271,-2.639641198,-151.2403001,66.877978,0,0,0
1,214,37.2891482,127.1069324,-63.684177,19.585645,-2.571679544,-147.3463841,67.18666,0,0,0
1,215,37.2891467,127.1069296,-63.938262,19.410359,-2.50371789,-143.4524682,67.495342,0,0,0
1,216,37.2891449,127.1069268,-64.179858,19.218223,-2.435756236,-139.5585522,67.804024,0,0,0
1,217,37.2891431,127.1069243,-64.407847,19.010125,-2.367794581,-135.6646362,68.112705,0,0,0
1,218,37.2891411,127.1069219,-64.621179,18.787024,-2.299832927,-131.7707203,68.421387,0,0,0
1,219,37.2891389,127.1069196,-64.818867,18.549951,-2.231871273,-127.8768044,68.730068,0,0,0
1,220,37.2891367,127.1069176,-65,18.3,-2.180779569,-124.9494654,69.03875,0,0,0
1,221,37.2891344,127.1069156,-65.175,18.040385,-2.163909618,-123.9828884,69.35184,0,0,0
1,222,37.289132,127.1069136,-65.35,17.780769,-2.163909618,-123.9828884,69.66493,0,0,0
1,223,37.2891297,127.1069116,-65.525,17.521154,-2.163909618,-123.9828884,69.978019,0,0,0
1,224,37.2891274,127.1069097,-65.7,17.261538,-2.163909618,-123.9828884,70.291109,0,0,0
1,225,37.289125,127.1069077,-65.875,17.001923,-2.163909618,-123.9828884,70.604199,0,0,0
1,226,37.2891227,127.1069057,-66.05,16.742308,-2.163909618,-123.9828884,70.917288,0,0,0
1,227,37.2891204,127.1069037,-66.225,16.482692,-2.163909618,-123.9828884,71.230378,0,0,0
1,228,37.289118,127.1069018,-66.4,16.223077,-2.163909618,-123.9828884,71.543468,0,0,0
1,229,37.2891157,127.1068998,-66.575,15.963462,-2.163909618,-123.9828884,71.856557,0,0,0
1,230,37.2891134,127.1068978,-66.75,15.703846,-2.163909618,-123.9828884,72.169647,0,0,0
1,231,37.289111,127.1068958,-66.925,15.444231,-2.163909618,-123.9828884,72.482736,0,0,0
1,232,37.2891087,127.1068939,-67.1,15.184615,-2.163909618,-123.9828884,72.795827,0,0,0
1,233,37.2891064,127.1068919,-67.275,14.925,-2.163909618,-123.9828884,73.108916,0,0,0
1,234,37.289104,127.1068899,-67.45,14.665385,-2.163909618,-123.9828884,73.422005,0,0,0
1,235,37.2891017,127.1068879,-67.625,14.405769,-2.163909618,-123.9828884,73.735096,0,0,0
1,236,37.2890994,127.106886,-67.8,14.146154,-2.163909618,-123.9828884,74.048185,0,0,0
1,237,37.289097,127.106884,-67.975,13.886538,-2.163909618,-123.9828884,74.361275,0,0,0
1,238,37.2890947,127.106882,-68.15,13.626923,-2.163909618,-123.9828884,74.674364,0,0,0
1,239,37.2890924,127.10688,-68.325,13.367308,-2.163909618,-123.9828884,74.987454,0,0,0
1,240,37.28909,127.1068781,-68.5,13.107692,-2.163909618,-123.9828884,75.300544,0,0,0
1,241,37.2890877,127.1068761,-68.675,12.848077,-2.163909618,-123.9828884,75.613633,0,0,0
1,242,37.2890854,127.1068741,-68.85,12.588462,-2.163909618,-123.9828884,75.926723,0,0,0
1,243,37.2890831,127.1068721,-69.025,12.328846,-2.163909618,-123.9828884,76.239813,0,0,0
1,244,37.2890807,127.1068702,-69.2,12.069231,-2.163909618,-123.9828884,76.552902,0,0,0
1,245,37.2890784,127.1068682,-69.375,11.809615,-2.163909618,-123.9828884,76.865992,0,0,0
1,246,37.2890761,127.1068662,-69.55,11.55,-2.163909618,-123.9828884,77.179082,0,0,0
1,247,37.2890737,127.1068642,-69.725,11.290385,-2.163909618,-123.9828884,77.492171,0,0,0
1,248,37.2890714,127.1068622,-69.9,11.030769,-2.163909618,-123.9828884,77.805261,0,0,0
1,249,37.2890691,127.1068603,-70.075,10.771154,-2.163909618,-123.9828884,78.118351,0,0,0
1,250,37.2890667,127.1068583,-70.25,10.511538,-2.163909618,-123.9828884,78.431441,0,0,0
1,251,37.2890644,127.1068563,-70.425,10.251923,-2.163909618,-123.9828884,78.74453,0,0,0
1,252,37.2890621,127.1068543,-70.6,9.992308,-2.163909618,-123.9828884,79.05762,0,0,0
1,253,37.2890597,127.1068524,-70.775,9.732692,-2.163909618,-123.9828884,79.37071,0,0,0
1,254,37.2890574,127.1068504,-70.95,9.473077,-2.163909618,-123.9828884,79.683799,0,0,0
1,255,37.2890551,127.1068484,-71.125,9.213462,-2.163909618,-123.9828884,79.996889,0,0,0
1,256,37.2890527,127.1068464,-71.3,8.953846,-2.163909618,-123.9828884,80.309979,0,0,0
1,257,37.2890504,127.1068445,-71.475,8.694231,-2.163909618,-123.9828884,80.623068,0,0,0
1,258,37.2890481,127.1068425,-71.65,8.434615,-2.163909618,-123.9828884,80.936158,0,0,0
1,259,37.2890457,127.1068405,-71.825,8.175,-2.163909618,-123.9828884,81.249248,0,0,0
1,260,37.2890434,127.1068385,-72,7.915385,-2.163909618,-123.9828884,81.562337,0,0,0
1,261,37.2890411,127.1068366,-72.175,7.655769,-2.163909618,-123.9828884,81.875427,0,0,0
1,262,37.2890387,127.1068346,-72.35,7.396154,-2.163909618,-123.9828884,82.188517,0,0,0
1,263,37.2890364,127.1068326,-72.525,7.136538,-2.163909618,-123.9828884,82.501607,0,0,0
1,264,37.2890341,127.1068306,-72.7,6.876923,-2.163909618,-123.9828884,82.814696,0,0,0
1,265,37.2890317,127.1068287,-72.875,6.617308,-2.163909618,-123.9828884,83.127786,0,0,0
1,266,37.2890294,127.1068267,-73.05,6.357692,-2.163909618,-123.9828884,83.440876,0,0,0
1,267,37.2890271,127.1068247,-73.225,6.098077,-2.163909618,-123.9828884,83.753965,0,0,0
1,268,37.2890247,127.1068227,-73.4,5.838462,-2.163909618,-123.9828884,84.067054,0,0,0
1,269,37.2890224,127.1068208,-73.575,5.578846,-2.163909618,-123.9828884,84.380145,0,0,0
1,270,37.2890201,127.1068188,-73.75,5.319231,-2.163909618,-123.9828884,84.693234,0,0,0
1,271,37.2890178,127.1068168,-73.925,5.059615,-2.163909618,-123.9828884,85.006324,0,0,0
1,272,37.2890154,127.1068148,-74.1,4.8,-2.145353282,-122.9196886,85.319414,0,0,0
1,273,37.2890131,127.106813,-74.259312,4.543237,-2.088343072,-119.6532442,85.621585,0,0,0
1,274,37.2890107,127.1068115,-74.398785,4.27518,-2.012776527,-115.3236001,85.923756,0,0,0
1,275,37.2890082,127.1068101,-74.517623,3.997359,-1.937209981,-110.9939559,86.225926,0,0,0
1,276,37.2890056,127.106809,-74.615147,3.711358,-1.861643435,-106.6643118,86.528098,0,0,0
1,277,37.289003,127.1068082,-74.690802,3.418811,-1.786076889,-102.3346676,86.830269,0,0,0
1,278,37.2890003,127.1068076,-74.744156,3.121388,-1.710510343,-98.00502347,87.132439,0,0,0
1,279,37.2889976,127.1068072,-74.774903,2.820785,-1.634943797,-93.67537931,87.434611,0,0,0
1,280,37.2889949,127.1068071,-74.782868,2.518719,-1.559377251,-89.34573515,87.736782,0,0,0
