idx,utc,lat,lon,height_m,east_m,north_m,quality
135,114824.75,37.3038910,127.9072173,183.700,-28.483,-29.815,4
136,114825.00,37.3038887,127.9072148,183.700,-28.704,-30.075,4
137,114825.25,37.3038863,127.9072127,183.700,-28.896,-30.335,4
138,114825.50,37.3038842,127.9072100,183.700,-29.132,-30.576,4
139,114825.75,37.3038822,127.9072073,183.700,-29.368,-30.799,4
140,114826.00,37.3038798,127.9072045,183.700,-29.619,-31.058,4
141,114826.25,37.3038775,127.9072018,183.700,-29.855,-31.318,4
142,114826.50,37.3038753,127.9071992,183.700,-30.091,-31.559,4
143,114826.75,37.3038735,127.9071965,183.700,-30.327,-31.763,4
144,114827.00,37.3038715,127.9071937,183.700,-30.578,-31.986,4
145,114827.25,37.3038693,127.9071913,183.700,-30.785,-32.227,4
146,114827.50,37.3038673,127.9071888,183.700,-31.006,-32.450,4
147,114827.75,37.3038652,127.9071860,183.700,-31.257,-32.691,4
148,114828.00,37.3038628,127.9071828,183.700,-31.538,-32.951,4
149,114828.25,37.3038603,127.9071800,183.700,-31.788,-33.229,4
150,114828.50,37.3038580,127.9071775,183.700,-32.010,-33.489,4
151,114828.75,37.3038558,127.9071747,183.700,-32.261,-33.730,4
152,114829.00,37.3038538,127.9071718,183.700,-32.512,-33.953,4
153,114829.25,37.3038515,127.9071693,183.700,-32.733,-34.212,4
154,114829.50,37.3038490,127.9071672,183.700,-32.925,-34.491,4
155,114829.75,37.3038463,127.9071647,183.700,-33.146,-34.787,4
156,114830.00,37.3038437,127.9071622,183.700,-33.368,-35.084,4
157,114830.25,37.3038408,127.9071598,183.700,-33.574,-35.400,4
158,114830.50,37.3038382,127.9071577,183.700,-33.766,-35.697,4
159,114830.75,37.3038355,127.9071553,183.700,-33.973,-35.993,4
160,114831.00,37.3038328,127.9071528,183.700,-34.194,-36.290,4
161,114831.25,37.3038300,127.9071503,183.700,-34.415,-36.606,4
162,114831.50,37.3038272,127.9071482,183.700,-34.607,-36.921,4
163,114831.75,37.3038245,127.9071458,183.700,-34.814,-37.218,4
164,114832.00,37.3038220,127.9071435,183.600,-35.020,-37.496,4
165,114832.25,37.3038193,127.9071408,183.700,-35.257,-37.793,4
166,114832.50,37.3038165,127.9071387,183.600,-35.448,-38.109,4
167,114832.75,37.3038138,127.9071362,183.700,-35.670,-38.405,4
168,114833.00,37.3038113,127.9071335,183.600,-35.906,-38.684,4
169,114833.25,37.3038087,127.9071307,183.700,-36.157,-38.981,4
170,114833.50,37.3038058,127.9071283,183.700,-36.363,-39.296,4
171,114833.75,37.3038032,127.9071260,183.700,-36.570,-39.593,4
172,114834.00,37.3038005,127.9071237,183.600,-36.777,-39.890,4
173,114834.12,37.3037990,127.9071223,183.600,-36.895,-40.057,4
174,114834.37,37.3037962,127.9071203,183.700,-37.072,-40.372,4
175,114834.62,37.3037932,127.9071187,183.700,-37.219,-40.706,4
176,114834.87,37.3037902,127.9071170,183.700,-37.367,-41.040,4
177,114835.12,37.3037873,127.9071153,183.700,-37.515,-41.355,4
178,114835.37,37.3037843,127.9071135,183.700,-37.677,-41.689,4
179,114835.62,37.3037813,127.9071118,183.700,-37.824,-42.023,4
180,114835.87,37.3037785,127.9071098,183.700,-38.002,-42.339,4
181,114836.12,37.3037758,127.9071078,183.600,-38.179,-42.636,4
182,114836.37,37.3037728,127.9071057,183.700,-38.370,-42.970,4
183,114836.62,37.3037700,127.9071035,183.700,-38.562,-43.285,4
184,114836.87,37.3037673,127.9071012,183.700,-38.769,-43.582,4
185,114837.12,37.3037648,127.9070987,183.700,-38.990,-43.860,4
186,114837.37,37.3037625,127.9070958,183.700,-39.241,-44.120,4
187,114837.62,37.3037600,127.9070933,183.700,-39.463,-44.398,4
188,114837.87,37.3037577,127.9070903,183.700,-39.728,-44.658,4
189,114838.12,37.3037557,127.9070872,183.700,-40.009,-44.881,4
190,114838.37,37.3037537,127.9070837,183.700,-40.318,-45.103,4
191,114838.62,37.3037515,127.9070802,183.700,-40.628,-45.344,4
192,114838.87,37.3037497,127.9070767,183.700,-40.938,-45.548,4
193,114839.12,37.3037478,127.9070730,183.700,-41.263,-45.753,4
194,114839.37,37.3037458,127.9070695,183.700,-41.573,-45.975,4
195,114839.50,37.3037445,127.9070677,183.700,-41.735,-46.124,4
196,114839.75,37.3037423,127.9070643,183.700,-42.030,-46.365,4
197,114840.00,37.3037402,127.9070608,183.700,-42.340,-46.606,4
198,114840.25,37.3037383,127.9070572,183.700,-42.665,-46.810,4
199,114840.50,37.3037360,127.9070538,183.700,-42.960,-47.070,4
200,114840.75,37.3037338,127.9070503,183.700,-43.270,-47.311,4
201,114841.00,37.3037317,127.9070470,183.700,-43.565,-47.552,4
202,114841.25,37.3037300,127.9070433,183.700,-43.890,-47.738,4
203,114841.50,37.3037277,127.9070400,183.700,-44.185,-47.997,4
204,114841.75,37.3037255,127.9070368,183.700,-44.465,-48.239,4
205,114842.00,37.3037233,127.9070337,183.700,-44.746,-48.480,4
206,114842.25,37.3037210,127.9070303,183.700,-45.041,-48.740,4
207,114842.50,37.3037188,127.9070270,183.700,-45.336,-48.981,4
208,114842.75,37.3037165,127.9070240,183.700,-45.602,-49.241,4
209,114843.00,37.3037143,127.9070208,183.700,-45.882,-49.482,4
210,114843.25,37.3037123,127.9070173,183.700,-46.192,-49.704,4
211,114843.50,37.3037100,127.9070142,183.700,-46.473,-49.964,4
212,114843.75,37.3037077,127.9070113,183.700,-46.723,-50.224,4
213,114844.00,37.3037052,127.9070083,183.700,-46.989,-50.502,4
214,114844.25,37.3037030,127.9070050,183.700,-47.284,-50.743,4
215,114844.50,37.3037007,127.9070015,183.700,-47.594,-51.003,4
216,114844.75,37.3036983,127.9069983,183.700,-47.875,-51.263,4
217,114845.00,37.3036963,127.9069950,183.700,-48.170,-51.485,4
218,114845.25,37.3036943,127.9069920,183.700,-48.435,-51.708,4
219,114845.50,37.3036922,127.9069887,183.700,-48.730,-51.949,4
220,114845.75,37.3036898,127.9069857,183.700,-48.996,-52.209,4
221,114846.00,37.3036875,127.9069823,183.700,-49.291,-52.469,4
222,114846.25,37.3036853,127.9069792,183.700,-49.572,-52.710,4
223,114846.37,37.3036840,127.9069775,183.700,-49.719,-52.858,4
224,114846.62,37.3036818,127.9069743,183.700,-50.000,-53.100,4
225,114846.87,37.3036792,127.9069712,183.700,-50.280,-53.396,4
226,114847.12,37.3036770,127.9069678,183.700,-50.575,-53.638,4
227,114847.37,37.3036748,127.9069645,183.700,-50.870,-53.879,4
228,114847.62,37.3036723,127.9069615,183.700,-51.136,-54.157,4
229,114847.87,37.3036700,127.9069585,183.700,-51.402,-54.417,4
230,114848.00,37.3036688,127.9069567,183.700,-51.564,-54.547,4
231,114848.25,37.3036667,127.9069533,183.700,-51.859,-54.788,4
232,114848.37,37.3036655,127.9069515,183.700,-52.021,-54.918,4
233,114848.50,37.3036643,127.9069497,183.700,-52.184,-55.048,4
234,114848.75,37.3036620,127.9069467,183.700,-52.449,-55.307,4
235,114848.87,37.3036607,127.9069450,183.700,-52.597,-55.456,4
236,114849.12,37.3036583,127.9069417,183.700,-52.892,-55.716,4
237,114849.37,37.3036563,127.9069380,183.700,-53.217,-55.938,4
238,114849.50,37.3036552,127.9069360,183.700,-53.394,-56.068,4
239,114849.75,37.3036527,127.9069330,183.700,-53.660,-56.346,4
240,114849.87,37.3036513,127.9069313,183.700,-53.807,-56.495,4
241,114850.12,37.3036490,127.9069282,183.700,-54.088,-56.755,4
242,114850.37,37.3036467,127.9069250,183.700,-54.368,-57.014,4
243,114850.62,37.3036440,127.9069220,183.700,-54.634,-57.311,4
244,114850.87,37.3036410,127.9069195,183.700,-54.855,-57.645,4
245,114851.12,37.3036383,127.9069167,183.700,-55.106,-57.942,4
246,114851.37,37.3036355,127.9069140,183.700,-55.342,-58.257,4
247,114851.50,37.3036340,127.9069127,183.700,-55.460,-58.424,4
248,114851.75,37.3036312,127.9069103,183.700,-55.667,-58.740,4
249,114851.87,37.3036297,127.9069090,183.700,-55.785,-58.907,4
250,114852.12,37.3036270,127.9069060,183.700,-56.050,-59.204,4
251,114852.37,37.3036242,127.9069028,183.700,-56.331,-59.519,4
252,114852.62,37.3036217,127.9068998,183.700,-56.596,-59.797,4
253,114852.87,37.3036192,127.9068968,183.700,-56.862,-60.076,4
254,114853.00,37.3036180,127.9068948,183.700,-57.039,-60.206,4
255,114853.25,37.3036157,127.9068915,183.700,-57.334,-60.465,4
256,114853.37,37.3036143,127.9068898,183.700,-57.482,-60.614,4
257,114853.62,37.3036115,127.9068868,183.700,-57.748,-60.929,4
258,114853.75,37.3036100,127.9068853,183.600,-57.880,-61.096,4
259,114853.87,37.3036085,127.9068835,183.600,-58.043,-61.263,4
260,114854.12,37.3036060,127.9068803,183.700,-58.323,-61.541,4
261,114854.37,37.3036035,127.9068772,183.600,-58.603,-61.820,4
262,114854.62,37.3036008,127.9068742,183.700,-58.869,-62.117,4
263,114854.87,37.3035980,127.9068713,183.700,-59.120,-62.432,4
264,114855.12,37.3035955,127.9068682,183.700,-59.400,-62.710,4
265,114855.37,37.3035932,127.9068650,183.600,-59.681,-62.970,4
266,114855.50,37.3035918,127.9068633,183.700,-59.828,-63.118,4
267,114855.75,37.3035892,127.9068605,183.700,-60.079,-63.415,4
268,114856.00,37.3035867,127.9068573,183.700,-60.360,-63.694,4
269,114856.25,37.3035842,127.9068542,183.700,-60.640,-63.972,4
