tick,state,path_source,immediate_stop,v_ref,n_points,x0,y0,yaw0,k0,x1,y1,yaw1,k1,x2,y2,yaw2,k2,x3,y3,yaw3,k3,x4,y4,yaw4,k4,x5,y5,yaw5,k5,x6,y6,yaw6,k6,x7,y7,yaw7,k7,x8,y8,yaw8,k8,x9,y9,yaw9,k9,x10,y10,yaw10,k10,x11,y11,yaw11,k11,x12,y12,yaw12,k12,x13,y13,yaw13,k13,x14,y14,yaw14,k14,x15,y15,yaw15,k15,x16,y16,yaw16,k16,x17,y17,yaw17,k17,x18,y18,yaw18,k18,x19,y19,yaw19,k19,top,navigation,avoidance,signal,safety,mission,mission_type,speed_owner,reference_available,ref_valid,ref_fresh,ref_age_s,ref_generation,stop_reasons,parking_calibration,zone_calibration,zone_generation,recovery_configured,rear_sensor_valid,rear_corridor_state,recovery_eligible,recovery_block_reason,recovery_attempts,reverse_command_time_s,reverse_measured_distance_m,reverse_distance_complete,last_recovery_reason,traffic_remaining_m,traffic_stop_success,route_phase,route_index,route_count,route_sequence_id,route_instance_id,route_request_id,route_requested_index,route_end_reached,route_completion,route_connecting,route_requested_connecting,mission_failed,mission_cancel_reason,parking_search_zone_only,parking_zone_entry_active,sensor_alive_mask,reference_motion_blocked
8122,1,1,0,0,1,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.146843,1789390417484827617,0,3,1,1789390417484827617,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8123,1,1,0,0,1,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.156849,1789390417484827617,0,3,1,1789390417484827617,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8124,1,1,0,0,1,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.166858,1789390417484827617,0,3,1,1789390417484827617,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8125,1,1,0,0,1,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.176858,1789390417484827617,0,3,1,1789390417484827617,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8126,1,1,0,0,1,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.186864,1789390417484827617,0,3,1,1789390417484827617,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8127,1,1,0,0,1,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,-2.50134206,-0.0105595356,-3.10079646,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.196869,1789390417484827617,0,3,1,1789390417484827617,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8128,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.0834983,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8129,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.093515,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8130,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.103501,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8131,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.113513,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8132,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.123515,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8133,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.133505,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8134,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.143752,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8135,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.153493,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8136,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.163493,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8137,1,1,0,0,1,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,-2.50134349,-0.0102324244,-3.10092735,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.173563,1789390417608183027,0,3,1,1789390417608183027,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8138,1,1,0,0,1,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.0565892,1789390417735085508,0,3,1,1789390417735085508,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
8139,1,1,0,0,1,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,-2.50134254,-0.0104470802,-3.10084152,0.000128588013,1,2,0,0,0,0,0,0,1,1,1,0.0665891,1789390417735085508,0,3,1,1789390417735085508,1,0,0,0,10,1,1.56,0.613114,1,4,0,0,1,0,1,17807375100182849915,11356279707194760989,0,0,0,0,0,0,0,0,0,1,127,0
