stamp_s,state,stop_count,pose_x,pose_y,pose_yaw,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788451546.2852337,forward_path_end_hold:0.17/1.00s,1,3.60102603949119,0.06801422005544883,0.04147336979145999,1.395442008972168,-0.04063434526324272,-0.02969762310385704,-0.0,0.0,0.0020585248712450266,0.0,0.7031428813934326,0.068655515014067,-0.0012411714019540943,-0.0003939595662014739
1788451546.2951493,forward_path_end_hold:0.19/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,0.0031681752298027277,0.0,0.7002877593040466,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.3063624,forward_path_end_hold:0.20/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,0.002107842592522502,0.0,0.6994491815567017,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.3152757,forward_path_end_hold:0.20/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,0.002107842592522502,0.0,0.6994491815567017,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.3264084,forward_path_end_hold:0.22/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.00845606904476881,0.0,0.6961508393287659,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.3384986,forward_path_end_hold:0.23/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.00826964806765318,0.0,0.6944984197616577,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.3452947,forward_path_end_hold:0.24/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.008349542506039143,0.0,0.6910889744758606,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.356468,forward_path_end_hold:0.24/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.006884803995490074,0.0,0.6895394325256348,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.3652177,forward_path_end_hold:0.25/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.006139119155704975,0.0,0.6865405440330505,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.376349,forward_path_end_hold:0.27/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.006352171767503023,0.0,0.6837390065193176,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.3861444,forward_path_end_hold:0.28/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.005739644635468721,0.0,0.6798408627510071,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.3953168,forward_path_end_hold:0.28/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.005659749731421471,0.0,0.6755371689796448,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.4085698,forward_path_end_hold:0.29/1.00s,1,3.6737729625784508,0.06925168564108053,0.04391846094837871,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.00510048633441329,0.0,0.6714820265769958,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.4153452,forward_path_end_hold:0.31/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.322607398033142,-0.042088571935892105,-0.027252530679106712,-0.0,0.0,-0.005366802215576172,0.0,0.6683335900306702,0.07273567538751596,-0.0017797937131418112,0.0024450911569187106
1788451546.4258785,forward_path_end_hold:0.31/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.006458698306232691,0.0,0.6627667546272278,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.4352014,forward_path_end_hold:0.32/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.006458698306232691,0.0,0.6627667546272278,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.4464579,forward_path_end_hold:0.33/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.004701011814177036,0.0,0.6522825360298157,0.07097037927129729,0.008349069299552397,-0.001619941242763101
