segment,index,map_x,map_y
parallel_reused_reference_path,53,2.6927691727219427,0.837529726845909
parallel_reused_reference_path,54,2.7198320236836953,0.7994202732828871
parallel_reused_reference_path,55,2.7739577256072003,0.7232013661568433
parallel_reused_reference_path,56,2.831216452559942,0.6493071742338512
parallel_reused_reference_path,57,2.89150847976176,0.5778663954860248
parallel_reused_reference_path,58,2.954728799478845,0.5090034548933504
parallel_reused_reference_path,59,3.0207673039106746,0.4428382877386623
parallel_reused_reference_path,60,3.0895089769594923,0.3794861307221089
parallel_reused_reference_path,61,3.1608340945483335,0.3190573212589185
parallel_reused_reference_path,62,3.2346184331387082,0.26165710531000785
parallel_reused_reference_path,63,3.3107334860847866,0.20738545408014053
parallel_reused_reference_path,64,3.389046687447262,0.15633688990286942
parallel_reused_reference_path,65,3.469421642877096,0.10860032161551936
parallel_reused_reference_path,66,3.5517183671670156,0.06425888971092752
parallel_reused_reference_path,67,3.6357935280570404,0.023389821535631405
parallel_reused_reference_path,68,3.72150069586941,-0.01393570321329829
parallel_reused_reference_path,69,3.8086905985381327,-0.04765267645852411
parallel_reused_reference_path,70,3.8972113815889897,-0.07770237496389631
parallel_reused_reference_path,71,3.9869088726171933,-0.10403246260989407
parallel_reused_reference_path,72,4.077626849802075,-0.12659708154494087
parallel_reused_reference_path,73,4.169207313991142,-0.14535693205382394
parallel_reused_reference_path,74,4.261490763879627,-0.1602793410041241
parallel_reused_reference_path,75,4.354316473806269,-0.17133831875144656
parallel_reused_reference_path,76,4.447522773681484,-0.1785146044043362
parallel_reused_reference_path,77,4.540947330560426,-0.1817956993700518
parallel_reused_reference_path,78,4.589329523046566,-0.18248460028402277
parallel_reused_reference_path,79,4.637711715532706,-0.18317350119799375
parallel_reused_reference_path,80,4.686093908018846,-0.18386240211196472
parallel_reused_reference_path,81,4.7344761005049865,-0.1845513030259357
parallel_reused_reference_path,82,4.7828582929911265,-0.18524020393990667
parallel_reused_reference_path,83,4.831240485477267,-0.18592910485387767
parallel_reused_reference_path,84,4.879622677963406,-0.18661800576784865
parallel_reused_reference_path,85,4.928004870449547,-0.18730690668181962
parallel_reused_reference_path,86,4.976387062935686,-0.1879958075957906
parallel_reused_reference_path,87,5.024769255421826,-0.18868470850976157
parallel_reused_reference_path,88,5.073151447907966,-0.18937360942373255
parallel_reused_reference_path,89,5.121533640394106,-0.19006251033770352
parallel_reused_reference_path,90,5.169915832880246,-0.1907514112516745
parallel_reused_reference_path,91,5.218298025366386,-0.19144031216564547
parallel_reused_reference_path,92,5.266680217852526,-0.19212921307961645
parallel_reused_reference_path,93,5.315062410338666,-0.19281811399358745
parallel_reused_reference_path,94,5.363444602824806,-0.19350701490755842
parallel_reused_reference_path,95,5.4118267953109465,-0.1941959158215294
parallel_reused_reference_path,96,5.4602089877970865,-0.19488481673550037
parallel_reused_reference_path,97,5.508591180283227,-0.19557371764947135
parallel_reused_reference_path,98,5.556973372769367,-0.19626261856344232
parallel_reused_reference_path,99,5.605355565255506,-0.1969515194774133
parallel_reused_reference_path,100,5.653737757741647,-0.19764042039138427
parallel_reused_reference_path,101,5.702119950227786,-0.19832932130535524
parallel_reused_reference_path,102,5.750502142713926,-0.19901822221932622
parallel_reused_reference_path,103,5.798884335200066,-0.1997071231332972
parallel_reused_reference_path,104,5.847266527686206,-0.2003960240472682
parallel_reused_reference_path,105,5.895648720172346,-0.20108492496123917
parallel_reused_reference_path,106,5.944030912658486,-0.20177382587521014
parallel_reused_reference_path,107,5.992413105144626,-0.20246272678918112
parallel_reused_reference_path,108,6.040795297630766,-0.2031516277031521
parallel_path_points:rear_end,0,0.3094264031749896,1.311384187942457
parallel_path_points:rear_tangent,0,1.8092743702453298,1.2900282596093566
parallel_path_points:P0,0,2.469857362505305,0.8029795946717372
parallel_path_points:arc_origin,0,2.7198320236836953,0.7994202732828871
parallel_path_points:front_tangent,0,4.540947330560426,-0.1817956993700518
parallel_path_points:front_end,0,6.040795297630766,-0.2031516277031521
