stamp_s,state,stop_count,pose_x,pose_y,pose_yaw,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788451301.4714782,searching_for_gap,0,0.011037976484694026,-0.0033708527200177413,-0.0030038384072832436,1.5,0.0,0.0,0.0,0.0,-0.0009725864510983229,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.4814079,searching_for_gap,0,0.011037976484694026,-0.0033708527200177413,-0.0030038384072832436,1.5,0.0,0.0,0.0,0.0,-0.0008394283941015601,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.4916577,searching_for_gap,0,0.011037976484694026,-0.0033708527200177413,-0.0030038384072832436,1.5,0.0,0.0,0.0,0.0,-0.00041332258842885494,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.5018532,searching_for_gap,0,0.011037976484694026,-0.0033708527200177413,-0.0030038384072832436,1.5,0.0,0.0,0.0,0.0,-0.00043995422311127186,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.511566,searching_for_gap,0,0.011037976484694026,-0.0033708527200177413,-0.0030038384072832436,1.5,0.0,0.0,0.0,0.0,-9.374327055411413e-05,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.5213535,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,0.0008255799184553325,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.5334756,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,1.1836271369247697e-05,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.541534,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,-0.0005997438565827906,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.5514832,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,-0.0019046928500756621,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.5616817,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,-0.0017981663113459945,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.572048,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,-0.0021976404823362827,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.5815332,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,-0.0024373249616473913,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.5925786,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,-0.0023307986557483673,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6023288,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,0.0017872770549729466,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6115525,searching_for_gap,0,0.010946664355908256,-0.0034231844181136567,-0.0030570692780593767,1.5,0.0,0.0,0.0,0.0,0.0018612537533044815,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6215153,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,0.0024530673399567604,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6315963,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,-0.0013187973527237773,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6414447,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,-0.0013720606220886111,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6514063,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,-0.0011323761427775025,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6620164,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,-0.0007595335482619703,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6716921,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,-0.00022690132027491927,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6816783,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,-0.0011057445080950856,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.6925373,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,-0.0015318503137677908,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.7016225,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,-0.00041332258842885494,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.711449,searching_for_gap,0,0.011471969563126258,-0.0018175810094391222,-0.0032594155019420867,1.5,0.0,0.0,0.0,0.0,0.0001597896625753492,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.7214608,searching_for_gap,0,0.012966369351504624,-0.0024485384223542806,-0.0031228405565166813,1.5,0.0,0.0,0.0,0.0,0.0013434168649837375,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.73138,searching_for_gap,0,0.012966369351504624,-0.0024485384223542806,-0.0031228405565166813,1.5,0.0,0.0,0.0,0.0,-0.0013454289874061942,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.7415395,searching_for_gap,0,0.012966369351504624,-0.0024485384223542806,-0.0031228405565166813,1.5,0.0,0.0,0.0,0.0,-0.0013454289874061942,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.7515662,searching_for_gap,0,0.012966369351504624,-0.0024485384223542806,-0.0031228405565166813,1.5,0.0,0.0,0.0,0.0,-0.0027569043450057507,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.7634177,searching_for_gap,0,0.012966369351504624,-0.0024485384223542806,-0.0031228405565166813,1.5,0.0,0.0,0.0,0.0,-0.001984587637707591,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.7714703,searching_for_gap,0,0.012966369351504624,-0.0024485384223542806,-0.0031228405565166813,1.5,0.0,0.0,0.0,0.0,-0.002597114769741893,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.7814157,searching_for_gap,0,0.012966369351504624,-0.0024485384223542806,-0.0031228405565166813,1.5,0.0,0.0,0.0,0.0,-0.002570483135059476,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.7915125,searching_for_gap,0,0.012966369351504624,-0.0024485384223542806,-0.0031228405565166813,1.5,0.0,0.0,0.0,0.0,-0.002144377212971449,0.75,-1.911751879645298e-15,0.0,0.0,0.0
1788451301.8015459,searching_for_gap,0,0.012966369351504624,-0.0024485384223542806,-0.0031228405565166813,1.5,0.0,0.0,0.0,0.0,-0.005420065484941006,0.75,-1.911751879645298e-15,0.0,0.0,0.0
