stamp_s,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788436433.1462903,1.5,0.0,0.0,0.0,0.0,-0.0033960631117224693,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.1561964,1.5,0.0,0.0,0.0,0.0,-0.0023307986557483673,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.166482,1.5,0.0,0.0,0.0,0.0,-0.0023307986557483673,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.1764348,1.5,0.0,0.0,0.0,0.0,-0.002490588231012225,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.1863482,1.5,0.0,0.0,0.0,0.0,-0.0032895365729928017,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.1962686,1.5,0.0,0.0,0.0,0.0,-0.0031563786324113607,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2064133,1.5,0.0,0.0,0.0,0.0,-0.0046211169101297855,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2162387,1.5,0.0,0.0,0.0,0.0,-0.005340170580893755,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2263753,1.5,0.0,0.0,0.0,0.0,-0.005340170580893755,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2362041,1.5,0.0,0.0,0.0,0.0,-0.003715642262250185,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2462404,1.5,0.0,0.0,0.0,0.0,-0.003742273896932602,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2567852,1.5,0.0,0.0,0.0,0.0,-0.003742273896932602,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2664518,1.5,0.0,0.0,0.0,0.0,-0.0034493261482566595,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2762659,1.5,0.0,0.0,0.0,0.0,-0.003555852686986327,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2871575,1.5,0.0,0.0,0.0,0.0,-0.0037955371662974358,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.2961206,1.5,0.0,0.0,0.0,0.0,-0.0033427998423576355,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3081706,1.5,0.0,0.0,0.0,0.0,-0.003236273303627968,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3161883,1.5,0.0,0.0,0.0,0.0,-0.0034493261482566595,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3262868,1.5,0.0,0.0,0.0,0.0,-0.0034493261482566595,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3364966,1.5,0.0,0.0,0.0,0.0,-0.004035221878439188,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3462298,1.5,0.0,0.0,0.0,0.0,-0.004860801622271538,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3574836,1.5,0.0,0.0,0.0,0.0,-0.004860801622271538,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3694532,1.5,0.0,0.0,0.0,0.0,-0.004993959795683622,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3762033,1.5,0.0,0.0,0.0,0.0,0.0009735333151184022,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3867176,1.5,0.0,0.0,0.0,0.0,0.0009735333151184022,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.3966467,1.5,0.0,0.0,0.0,0.0,0.002699656179174781,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.4072032,1.5,0.0,0.0,0.0,0.0,0.002699656179174781,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.4166975,1.5,0.0,0.0,0.0,0.0,-0.002650377806276083,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.4262652,1.5,0.0,0.0,0.0,0.0,-0.0031563786324113607,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.4363844,1.5,0.0,0.0,0.0,0.0,-0.003129746997728944,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.4462302,1.5,0.0,0.0,0.0,0.0,-0.003129746997728944,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.4593818,1.5,0.0,0.0,0.0,0.0,-0.0024639565963298082,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.4686334,1.5,0.0,0.0,0.0,0.0,-0.0023574302904307842,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.4762273,1.5,0.0,0.0,0.0,0.0,-0.0033960631117224693,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.486214,1.5,0.0,0.0,0.0,0.0,-0.0041151163168251514,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.4962294,1.5,0.0,0.0,0.0,0.0,-0.004354801028966904,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.5062675,1.5,0.0,0.0,0.0,0.0,-0.004354801028966904,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.5163925,1.5,0.0,0.0,0.0,0.0,-0.0018780612153932452,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.5263033,1.5,0.0,0.0,0.0,0.0,-0.002703641075640917,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.5362616,1.5,0.0,0.0,0.0,0.0,-0.0038754320703446865,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.5490525,1.5,0.0,0.0,0.0,0.0,-0.0040884846821427345,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.556214,1.5,0.0,0.0,0.0,0.0,-0.0039020637050271034,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.5664265,1.5,0.0,0.0,0.0,0.0,-0.0039020637050271034,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.576567,1.5,0.0,0.0,0.0,0.0,-0.004141747951507568,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.586353,1.5,0.0,0.0,0.0,0.0,-0.009308280423283577,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.597436,1.5,0.0,0.0,0.0,0.0,-0.009308280423283577,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.6062202,1.5,0.0,0.0,0.0,0.0,-0.0011856392957270145,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.6185699,1.5,0.0,0.0,0.0,0.0,-0.0011856392957270145,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.6284125,1.5,0.0,0.0,0.0,0.0,-0.0012655341997742653,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.636323,1.5,0.0,0.0,0.0,0.0,-0.0005198490689508617,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.6462708,1.5,0.0,0.0,0.0,0.0,-0.0028101676143705845,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.6562352,1.5,0.0,0.0,0.0,0.0,-0.003689010627567768,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.6662078,1.5,0.0,0.0,0.0,0.0,-0.0033694314770400524,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.6763875,1.5,0.0,0.0,0.0,0.0,-0.0010258496040478349,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.6866522,1.5,0.0,0.0,0.0,0.0,-0.0010258496040478349,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.697348,1.5,0.0,0.0,0.0,0.0,-0.000892691605258733,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.7063305,1.5,0.0,0.0,0.0,0.0,-0.0010791128734126687,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.7179284,1.5,0.0,0.0,0.0,0.0,-0.0010791128734126687,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.726209,1.5,0.0,0.0,0.0,0.0,-0.0010258496040478349,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.737509,1.5,0.0,0.0,0.0,0.0,-0.0010258496040478349,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.7474961,1.5,0.0,0.0,0.0,0.0,-0.00307648372836411,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.756255,1.5,0.0,0.0,0.0,0.0,-0.0035292210523039103,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.7663746,1.5,0.0,0.0,0.0,0.0,-0.0041151163168251514,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.7768073,1.5,0.0,0.0,0.0,0.0,-0.0041151163168251514,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.7861836,1.5,0.0,0.0,0.0,0.0,-0.0029433255549520254,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.7961867,1.5,0.0,0.0,0.0,0.0,-0.0022509037517011166,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.8061874,1.5,0.0,0.0,0.0,0.0,-0.004248274490237236,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.8174756,1.5,0.0,0.0,0.0,0.0,-0.004248274490237236,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.826756,1.5,0.0,0.0,0.0,0.0,-0.0033960631117224693,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.8362007,1.5,0.0,0.0,0.0,0.0,-0.0024373249616473913,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.8461974,1.5,0.0,0.0,0.0,0.0,-0.0028900625184178352,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.856196,1.5,0.0,0.0,0.0,0.0,-0.002543851500377059,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.8694189,1.5,0.0,0.0,0.0,0.0,-0.0021976404823362827,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.8764877,1.5,0.0,0.0,0.0,0.0,-0.0021976404823362827,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.8862278,1.5,0.0,0.0,0.0,0.0,-0.002037850907072425,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.898471,1.5,0.0,0.0,0.0,0.0,-0.002037850907072425,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.906173,1.5,0.0,0.0,0.0,0.0,-0.005233644042164087,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.9161935,1.5,0.0,0.0,0.0,0.0,-0.004807538352906704,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.9282515,1.5,0.0,0.0,0.0,0.0,-0.004807538352906704,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.9363463,1.5,0.0,0.0,0.0,0.0,-0.006059224251657724,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.9471476,1.5,0.0,0.0,0.0,0.0,-0.00510048633441329,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.9562016,1.5,0.0,0.0,0.0,0.0,-0.0031563786324113607,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.9664462,1.5,0.0,0.0,0.0,0.0,-0.0031563786324113607,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.9761937,1.5,0.0,0.0,0.0,0.0,-0.0006263754912652075,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.9862857,1.5,0.0,0.0,0.0,0.0,-0.0006796387024223804,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436433.9962876,1.5,0.0,0.0,0.0,0.0,-0.0006796387024223804,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.0065186,1.5,0.0,0.0,0.0,0.0,-0.0007595335482619703,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.016199,1.5,0.0,0.0,0.0,0.0,-0.0035292210523039103,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.026414,1.5,0.0,0.0,0.0,0.0,-0.0035292210523039103,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.0365305,1.5,0.0,0.0,0.0,0.0,-0.0029433255549520254,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.0462134,1.5,0.0,0.0,0.0,0.0,-0.0034493261482566595,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.0574956,1.5,0.0,0.0,0.0,0.0,-0.0034493261482566595,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.0683858,1.5,0.0,0.0,0.0,0.0,-0.0024373249616473913,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.076196,1.5,0.0,0.0,0.0,0.0,-0.0010524812387302518,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.0894063,1.5,0.0,0.0,0.0,0.0,-0.0023041670210659504,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.096188,1.5,0.0,0.0,0.0,0.0,-0.002064482541754842,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.1062078,1.5,0.0,0.0,0.0,0.0,-0.0034759577829390764,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.116857,1.5,0.0,0.0,0.0,0.0,-0.0023307986557483673,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.1265635,1.5,0.0,0.0,0.0,0.0,-0.002597114769741893,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.1366634,1.5,0.0,0.0,0.0,0.0,-0.002597114769741893,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.1461868,1.5,0.0,0.0,0.0,0.0,-0.003609115956351161,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.1568716,1.5,0.0,0.0,0.0,0.0,-0.003609115956351161,0.75,-7.299704528449143e-16,0.0,0.0,0.0
1788436434.1673818,1.5,0.0,0.0,0.0,0.0,-0.003689010627567768,0.75,-7.299704528449143e-16,0.0,0.0,0.0
