path_id,idx,lat,lon,east_m,north_m,yaw_rad,yaw_deg,s_m,segment_type,behavior,zone_id,inside_zone,state
3,0,37.2884881000,127.1072371000,-36.700000,-53.900000,1.188194356,68.078522,0.000000,STRAIGHT,T_PARK_REVERSE,0,0,0
3,1,37.2884893163,127.1072377152,-36.645512,-53.764603,1.188194356,68.078522,0.145950,STRAIGHT,T_PARK_REVERSE,0,0,0
3,2,37.2884905326,127.1072383305,-36.591024,-53.629206,1.188194356,68.078522,0.291900,STRAIGHT,T_PARK_REVERSE,0,0,0
3,3,37.2884917488,127.1072389457,-36.536535,-53.493809,1.188194356,68.078522,0.437849,STRAIGHT,T_PARK_REVERSE,0,0,0
3,4,37.2884929651,127.1072395610,-36.482047,-53.358412,1.188194356,68.078522,0.583799,STRAIGHT,T_PARK_REVERSE,0,0,0
3,5,37.2884941814,127.1072401762,-36.427559,-53.223015,1.188194356,68.078522,0.729749,STRAIGHT,T_PARK_REVERSE,0,0,0
3,6,37.2884953977,127.1072407914,-36.373071,-53.087618,1.188194356,68.078522,0.875699,STRAIGHT,T_PARK_REVERSE,0,0,0
3,7,37.2884966139,127.1072414067,-36.318582,-52.952221,1.188194356,68.078522,1.021648,STRAIGHT,T_PARK_REVERSE,0,0,0
3,8,37.2884978302,127.1072420219,-36.264094,-52.816824,1.188194356,68.078522,1.167598,STRAIGHT,T_PARK_REVERSE,0,0,0
3,9,37.2884990465,127.1072426371,-36.209606,-52.681426,1.188194356,68.078522,1.313548,STRAIGHT,T_PARK_REVERSE,0,0,0
3,10,37.2885002628,127.1072432524,-36.155118,-52.546029,1.188194356,68.078522,1.459498,STRAIGHT,T_PARK_REVERSE,0,0,0
3,11,37.2885014790,127.1072438676,-36.100629,-52.410632,1.188194356,68.078522,1.605447,STRAIGHT,T_PARK_REVERSE,0,0,0
3,12,37.2885026953,127.1072444829,-36.046141,-52.275235,1.188194356,68.078522,1.751397,STRAIGHT,T_PARK_REVERSE,0,0,0
3,13,37.2885039116,127.1072450981,-35.991653,-52.139838,1.188194356,68.078522,1.897347,STRAIGHT,T_PARK_REVERSE,0,0,0
