path_id,idx,lat,lon,east_m,north_m,yaw_rad,yaw_deg,s_m,segment_type,behavior,zone_id,inside_zone,state
3,0,37.2887081844,127.1073500122,-26.7,-29.4,-0.404891786,-23.198591,0,STRAIGHT,PARKING_REF,0,0,0
3,1,37.2887077352,127.1073513295,-26.583333,-29.45,-0.404891786,-23.198591,0.12693,STRAIGHT,PARKING_REF,0,0,0
3,2,37.2887072861,127.1073526468,-26.466667,-29.5,-0.404891786,-23.198591,0.253859,STRAIGHT,PARKING_REF,0,0,0
3,3,37.2887068369,127.1073539641,-26.35,-29.55,-0.404891786,-23.198591,0.380789,STRAIGHT,PARKING_REF,0,0,0
3,4,37.2887063878,127.1073552815,-26.233333,-29.6,-0.404891786,-23.198591,0.507718,STRAIGHT,PARKING_REF,0,0,0
3,5,37.2887059386,127.1073565988,-26.116667,-29.65,-0.404891786,-23.198591,0.634648,STRAIGHT,PARKING_REF,0,0,0
3,6,37.2887054895,127.1073579161,-26,-29.7,-0.404891786,-23.198591,0.761577,CUBIC_HERMITE,PARKING_REF,0,0,0
3,7,37.2887049931,127.1073594891,-25.860682,-29.75526,-0.350219318,-20.066089,0.911454,CUBIC_HERMITE,PARKING_REF,0,0,0
3,8,37.2887045661,127.1073610941,-25.718543,-29.80279,-0.295179917,-16.912563,1.06133,CUBIC_HERMITE,PARKING_REF,0,0,0
3,9,37.2887042099,127.1073627261,-25.574006,-29.84244,-0.240382611,-13.772909,1.211207,CUBIC_HERMITE,PARKING_REF,0,0,0
3,10,37.2887039249,127.10736438,-25.427526,-29.874169,-0.186431345,-10.681729,1.361084,CUBIC_HERMITE,PARKING_REF,0,0,0
3,11,37.2887037104,127.1073660507,-25.279563,-29.89805,-0.133886968,-7.671158,1.510962,CUBIC_HERMITE,PARKING_REF,0,0,0
3,12,37.2887035647,127.1073677331,-25.130563,-29.914263,-0.083235834,-4.769062,1.660841,CUBIC_HERMITE,PARKING_REF,0,0,0
3,13,37.2887034855,127.1073694225,-24.980942,-29.923078,-0.034869093,-1.997852,1.810722,CUBIC_HERMITE,PARKING_REF,0,0,0
3,14,37.2887034697,127.1073711147,-24.83107,-29.924839,0.010925975,0.626012,1.960604,CUBIC_HERMITE,PARKING_REF,0,0,0
3,15,37.2887035137,127.1073728062,-24.681266,-29.919942,0.05396373,3.091894,2.110488,CUBIC_HERMITE,PARKING_REF,0,0,0
3,16,37.2887036137,127.1073744939,-24.531794,-29.908816,0.094149874,5.39439,2.260373,CUBIC_HERMITE,PARKING_REF,0,0,0
3,17,37.2887037655,127.1073761755,-24.382865,-29.891908,0.131466416,7.532471,2.410259,CUBIC_HERMITE,PARKING_REF,0,0,0
3,18,37.2887039653,127.1073778492,-24.234636,-29.869665,0.165954946,9.508518,2.560147,CUBIC_HERMITE,PARKING_REF,0,0,0
